DATE,SPOT,FUTURE
03-11-2013,499.6522,482.4517
03-12-2013,504.3957,486.938
03/13/2013,502.7487,485.2552
03/14/2013,502.6889,485.1045
03/15/2013,503.3328,485.7271
03/18/2013,506.2067,488.5044
03/19/2013,507.6233,489.8725
03/20/2013,506.5967,488.883
03/21/2013,509.8741,492.047
03/22/2013,505.7252,488.0443
03/25/2013,505.9128,488.2289
03/26/2013,503.1487,485.5624
03/27/2013,505.1446,487.4895
03/28/2013,501.1436,483.6293
04-01-2013,500.6149,483.1232
04-02-2013,491.6064,474.4304
04-03-2013,484.3265,467.4059
04-04-2013,483.933,467.0271
04-05-2013,491.4779,474.3094
04-08-2013,490.3695,473.1871
04-09-2013,497.1435,479.6671
04-10-2013,489.6647,472.3945
04-11-2013,491.3489,473.9625
04-12-2013,470.3526,453.6541
04/15/2013,423.9888,408.9388
04/16/2013,431.3275,416.0175
04/17/2013,428.7754,413.5567
04/18/2013,430.7985,415.5086
04/19/2013,430.2216,414.9529
04/22/2013,437.8469,422.3094
04/23/2013,432.632,417.2802
04/24/2013,436.1535,420.6773
04/25/2013,451.045,435.0409
04/26/2013,447.2836,431.4136
04/29/2013,452.2279,436.1843
04/30/2013,453.4084,437.3236
05-01-2013,443.5209,427.7873
05-02-2013,450.7332,434.7445
05-03-2013,450.7862,434.7962
05-06-2013,451.3996,435.3897
05-07-2013,446.2494,430.4226
05-08-2013,452.6717,436.5448
05-09-2013,451.4677,435.3125
05-10-2013,442.9138,427.0036
05/13/2013,442.6135,426.6572
05/14/2013,438.94,423.0589
05/15/2013,429.0491,413.5264
05/16/2013,426.8901,411.446
05/17/2013,420.3172,405.1114
05/20/2013,425.8855,410.4798
05/21/2013,423.7675,408.4389
05/22/2013,421.426,406.1826
05/23/2013,427.2676,411.8135
05/24/2013,425.9796,410.5725
05/28/2013,422.7751,407.486
05/29/2013,426.7827,411.3492
05/30/2013,432.5692,416.9269
05/31/2013,426.0987,410.6909
06-03-2013,432.6881,417.0436
06-04-2013,427.8372,412.3686
06-05-2013,428.4286,412.9391
06-06-2013,433.5312,417.8578
06-07-2013,421.4788,406.2416
06-10-2013,423.0574,407.7212
06-11-2013,419.7298,404.4708
06-12-2013,423.9533,408.4967
06/13/2013,419.7076,404.3626
06/14/2013,423.7324,408.1988
06/17/2013,421.7865,406.3257
06/18/2013,417.6461,402.3376
06/19/2013,419.0548,403.6951
06/20/2013,390.3448,376.038
06/21/2013,392.3179,377.9393
06/24/2013,386.659,372.4892
06/25/2013,386.3267,372.1697
06/26/2013,371.4809,357.8685
06/27/2013,366.9716,353.525
06/28/2013,373.9927,360.2894
07-01-2013,381.9327,367.9403
07-02-2013,377.8373,363.9955
07-03-2013,381.6082,367.6288
07-05-2013,368.0669,354.5845
07-08-2013,374.6168,360.896
07-09-2013,377.7416,363.8029
07-10-2013,378.3121,364.2496
07-11-2013,389.5896,375.0069
07-12-2013,388.3814,373.7506
07/15/2013,390.0394,375.2576
07/16/2013,392.0152,377.159
07/17/2013,386.5821,371.9322
07/18/2013,387.9986,373.2954
07/19/2013,390.3017,375.5117
07/22/2013,405.1868,389.834
07/23/2013,403.5286,388.239
07/24/2013,398.9424,383.8269
07/25/2013,401.7439,386.5226
07/26/2013,398.219,383.1317
07/29/2013,400.437,385.2667
07/30/2013,398.4763,383.3807
07/31/2013,395.4926,380.5103
08-01-2013,395.0555,380.0901
08-02-2013,396.2136,381.2047
08-05-2013,393.4485,378.5453
08-06-2013,387.9153,373.222
08-07-2013,388.4979,373.783
08-08-2013,397.4097,382.3134
08-09-2013,398.975,383.7745
08-12-2013,408.424,392.8179
08/13/2013,405.3019,389.7675
08/14/2013,410.3708,394.5944
08/15/2013,422.0342,405.8101
08/16/2013,426.159,409.7769
08/19/2013,424.2058,407.9007
08/20/2013,425.3662,409.017
08/21/2013,424.2846,407.9776
08/22/2013,424.7731,408.4479
08/23/2013,433.8046,417.1328
08/26/2013,434.4332,417.7391
08/27/2013,443.6964,426.6467
08/28/2013,442.1735,425.1829
08/29/2013,439.4295,422.5447
08/30/2013,432.6451,416.0215
09-03-2013,440.5457,423.6204
09-04-2013,430.7765,414.2268
09-05-2013,426.0876,409.7184
09-06-2013,432.1455,415.544
09-09-2013,431.394,414.8223
09-10-2013,422.8976,406.6525
09-11-2013,423.5666,407.2961
09-12-2013,411.1505,395.3571
09/13/2013,404.0645,388.5436
09/16/2013,407.5305,391.877
09/17/2013,404.5442,389.0056
09/18/2013,403.1163,387.6327
09/19/2013,425.3965,409.0572
09/20/2013,410.5742,394.8043
09/23/2013,408.9736,393.2655
09/24/2013,405.2413,389.6768
09/25/2013,411.2469,395.452
09/26/2013,407.8815,392.216
09/27/2013,411.6926,395.881
09/30/2013,408.2902,392.6099
10-01-2013,396.3302,381.1093
10-02-2013,407.6914,392.0343
10-03-2013,406.4611,390.8513
10-04-2013,404.5137,388.9789
10-07-2013,410.958,395.176
10-08-2013,411.1031,395.3159
10-09-2013,404.5232,388.9891
10-10-2013,402.1499,386.7073
10-11-2013,392.5512,377.4775
10/14/2013,394.9411,379.7768
10/15/2013,393.4025,378.2976
10/16/2013,396.3177,381.1022
10/17/2013,408.4558,392.7758
10/18/2013,406.3457,390.748
10/21/2013,408.299,392.6306
10/22/2013,416.8823,400.885
10/23/2013,414.0881,398.1983
10/24/2013,418.8205,402.7495
10/25/2013,418.4929,402.4349
10/28/2013,417.9599,401.9235
10/29/2013,416.1901,400.2222
10/30/2013,419.3263,403.2385
10/31/2013,408.2517,392.5893
11-01-2013,405.6714,390.1084
11-04-2013,405.3919,389.8412
11-05-2013,403.5629,388.0829
11-06-2013,406.425,390.8358
11-07-2013,403.7523,388.2661
11-08-2013,396.737,381.4279
11-11-2013,395.8702,380.4961
11-12-2013,391.3588,376.0594
11/13/2013,389.2568,373.9398
11/14/2013,394.7701,379.1379
11/15/2013,395.0165,379.3754
11/18/2013,389.7835,374.3519
11/19/2013,389.948,374.5108
11/20/2013,385.0852,369.8413
11/21/2013,381.1061,366.0205
11/22/2013,380.8319,365.758
11/25/2013,380.2486,365.2002
11/26/2013,380.074,365.0333
11/27/2013,378.2686,363.3002
11/29/2013,382.7867,367.6411
12-02-2013,372.7437,357.998
12-03-2013,371.4603,356.7662
12-04-2013,381.1111,366.0359
12-05-2013,376.359,361.4726
12-06-2013,375.4688,360.6183
12-09-2013,377.495,362.5666
12-10-2013,386.5694,371.2829
12-11-2013,385.8502,370.5928
12-12-2013,374.1939,359.3981
12/13/2013,377.1431,362.2315
12/16/2013,381.7027,366.6129
12/17/2013,377.1787,362.2684
12/18/2013,379.3232,364.3288
12/19/2013,365.6874,351.2327
12/20/2013,369.2618,354.6664
12/23/2013,367.5196,352.995
12/24/2013,369.3109,354.7162
12/26/2013,373.3862,358.6318
12/27/2013,374.3918,359.5983
12/30/2013,370.0281,355.4092
12/31/2013,368.5554,353.9953
01-02-2014,377.3598,362.4531
01-03-2014,380.8579,365.8137
01-06-2014,380.2229,365.2058
01-07-2014,376.8193,361.9372
01-08-2014,374.7279,359.929
01-09-2014,376.3093,361.4386
01-10-2014,382.926,367.7907
01/13/2014,384.726,369.4858
01/14/2014,382.9594,367.7369
01/15/2014,380.6397,365.4635
01/16/2014,380.6431,365.467
01/17/2014,384.5392,369.2082
01/21/2014,380.033,364.883
01/22/2014,379.1329,364.0192
01/23/2014,385.3599,369.9983
01/24/2014,384.5781,369.2481
01/27/2014,384.4935,369.1679
01/28/2014,380.103,364.953
01/29/2014,382.9878,367.7233
01/30/2014,376.4022,361.4008
01/31/2014,375.7632,360.7878
02-03-2014,381.7496,366.5373
02-04-2014,379.8533,364.7169
02-05-2014,383.0657,367.8017
02-06-2014,383.7522,368.4613
02-07-2014,385.0777,369.7344
02-10-2014,388.6643,373.1413
02-11-2014,392.3137,376.6069
02-12-2014,394.4563,378.6269
02/13/2014,395.9122,379.9924
02/14/2014,405.2854,388.956
02/18/2014,408.9933,392.5186
02/19/2014,407.8397,391.4121
02/20/2014,406.2153,389.8537
02/21/2014,408.2192,391.7773
02/24/2014,412.8448,396.2183
02/25/2014,413.4618,396.811
02/26/2014,406.5647,390.1921
02/27/2014,407.7385,391.3192
02/28/2014,404.8801,388.5763
03-03-2014,412.5792,395.9669
03-04-2014,408.4599,392.014
03-05-2014,409.2476,392.7705
03-06-2014,413.3653,396.7229
03-07-2014,407.0483,390.6608
03-10-2014,407.7153,391.2896
03-11-2014,408.4234,391.9567
03-12-2014,416.5221,399.7162
03/13/2014,416.1545,399.3554
03/14/2014,418.7336,401.8221
03/17/2014,416.6637,399.8376
03/18/2014,411.4289,394.8147
03/19/2014,407.2791,390.8331
03/20/2014,402.8514,386.5846
03/21/2014,403.4427,387.1526
03/24/2014,396.6054,380.593
03/25/2014,396.2302,380.2335
03/26/2014,393.425,377.5421
03/27/2014,391.1236,375.3341
03/28/2014,391.4234,375.6223
03/31/2014,388.8646,373.1684
04-01-2014,387.6857,372.0375
04-02-2014,391.9424,376.1229
04-03-2014,389.3117,373.5988
04-04-2014,394.2828,378.3698
04-07-2014,392.9141,377.0577
04-08-2014,396.1383,380.1141
04-09-2014,394.0049,378.0347
04-10-2014,398.9483,382.7458
04-11-2014,397.9107,381.7179
04/14/2014,400.1826,383.8663
04/15/2014,391.4178,375.4592
04/16/2014,392.869,376.8516
04/17/2014,390.5231,374.6018
04/21/2014,388.0577,372.2383
04/22/2014,386.4243,370.6718
04/23/2014,387.611,371.8104
04/24/2014,390.2067,374.3006
04/25/2014,392.5268,376.5265
04/28/2014,391.6228,375.6603
04/29/2014,390.6064,374.6855
04/30/2014,388.6847,372.8424
05-01-2014,385.207,369.5066
05-02-2014,392.1349,376.1523
05-05-2014,393.7038,377.6579
05-06-2014,393.9183,377.8639
05-07-2014,387.9516,372.1407
05-08-2014,386.6726,370.8968
05-09-2014,386.5736,370.7848
05-12-2014,390.5459,374.5825
05/13/2014,390.3676,374.4031
05/14/2014,394.0312,377.9041
05/15/2014,389.7936,373.8401
05/16/2014,388.946,373.0275
05/19/2014,389.157,373.2306
05/20/2014,389.5688,373.6259
05/21/2014,387.7962,371.9261
05/22/2014,390.2678,374.2968
05/23/2014,389.0105,373.0912
05/27/2014,381.3366,365.7324
05/28/2014,379.9435,364.3965
05/29/2014,379.1308,363.6174
05/30/2014,374.9574,359.6151
06-02-2014,374.7932,359.4585
06-03-2014,375.0267,359.6828
06-04-2014,375.1275,359.7798
06-05-2014,378.6211,363.1308
06-06-2014,377.9778,362.5142
06-09-2014,378.7131,363.1818
06-10-2014,380.6666,365.0148
06-11-2014,380.974,365.2694
06-12-2014,385.7139,369.7742
06/13/2014,386.4107,370.4039
06/16/2014,386.9832,370.9537
06/17/2014,386.3246,370.3228
06/18/2014,386.7089,370.6915
06/19/2014,400.4266,383.8414
06/20/2014,402.5098,385.8387
06/23/2014,402.7647,386.0842
06/24/2014,404.0879,387.3528
06/25/2014,404.7533,387.991
06/26/2014,403.4453,386.7374
06/27/2014,403.9809,387.2511
06/30/2014,404.0394,387.308
07-01-2014,405.3836,388.5969
07-02-2014,407.284,390.4191
07-03-2014,404.1313,387.3973
07-07-2014,402.7006,386.0277
07-08-2014,402.5829,385.9151
07-09-2014,404.6861,387.8794
07-10-2014,410.3183,393.2123
07-11-2014,409.7526,392.6101
07/14/2014,400.1275,383.3254
07/15/2014,397.9002,381.1317
07/16/2014,397.9579,381.1873
07/17/2014,403.6427,386.6327
07/18/2014,400.7037,383.8179
07/21/2014,402.3523,385.3979
07/22/2014,400.6411,383.759
07/23/2014,400.2374,383.3726
07/24/2014,394.2074,377.5969
07/25/2014,398.1605,381.3837
07/28/2014,397.9261,381.16
07/29/2014,396.8115,380.0927
07/30/2014,396.0702,379.3829
07/31/2014,391.96,375.4462
08-01-2014,394.4595,377.8407
08-04-2014,392.4348,375.9022
08-05-2014,389.6104,373.1971
08-06-2014,395.7351,379.064
08-07-2014,396.5336,379.8292
08-08-2014,396.0152,379.2665
08-11-2014,396.7438,379.9013
08-12-2014,395.8737,379.0051
08/13/2014,396.5126,379.5543
08/14/2014,397.1596,380.1122
08/15/2014,393.1004,376.2276
08/18/2014,392.098,375.2691
08/19/2014,390.3847,373.6296
08/20/2014,390.5043,373.7445
08/21/2014,385.6371,369.0865
08/22/2014,386.5786,369.9878
08/25/2014,386.1446,369.5734
08/26/2014,387.706,371.0681
08/27/2014,387.3807,370.757
08/28/2014,389.6333,372.9133
08/29/2014,388.3681,371.7028
09-02-2014,381.6065,365.2325
09-03-2014,382.9877,366.5547
09-04-2014,381.8743,365.4893
09-05-2014,382.1452,365.7489
09-08-2014,378.2327,362.005
09-09-2014,376.7186,360.5561
09-10-2014,376.0272,359.8946
09-11-2014,372.9613,356.9604
09-12-2014,371.3054,355.3757
09/15/2014,372.1876,356.2206
09/16/2014,373.0566,357.0525
09/17/2014,372.9416,356.9426
09/18/2014,369.8204,353.9554
09/19/2014,364.1116,348.4917
09/22/2014,364.0525,348.4356
09/23/2014,365.0022,349.3446
09/24/2014,364.051,348.4343
09/25/2014,363.2638,347.681
09/26/2014,362.2963,346.7551
09/29/2014,363.2139,347.6336
09/30/2014,359.0243,343.6239
10-01-2014,360.9201,345.4385
10-02-2014,359.7632,344.3313
10-03-2014,353.6454,338.4761
10-06-2014,358.9,343.5058
10-07-2014,360.1255,344.6788
10-08-2014,357.7968,342.4501
10-09-2014,363.9299,348.3203
10-10-2014,362.5395,346.9897
10/13/2014,364.6224,348.9837
10/14/2014,365.8838,350.1911
10/15/2014,368.5583,352.7511
10/16/2014,367.6107,351.8442
10/17/2014,366.5813,350.859
10/20/2014,367.9823,352.2002
10/21/2014,370.5419,354.6502
10/22/2014,367.5438,351.7809
10/23/2014,363.4785,347.8902
10/24/2014,364.2081,348.5887
10/27/2014,363.5387,347.9486
10/28/2014,363.8883,348.2834
10/29/2014,363.0648,347.4954
10/30/2014,352.8878,337.755
10/31/2014,345.2198,330.416
11-03-2014,345.2919,330.4856
11-04-2014,343.5705,328.8382
11-05-2014,336.0236,321.615
11-06-2014,335.1937,320.821
11-07-2014,342.8415,328.141
11-10-2014,340.4642,325.7821
11-11-2014,341.3239,326.5149
11-12-2014,340.224,325.3692
11/13/2014,340.8476,325.8849
11/14/2014,349.8326,334.3909
11/17/2014,348.0935,332.7293
11/18/2014,351.7263,336.202
11/19/2014,351.6337,336.1137
11/20/2014,350.1447,334.6907
11/21/2014,353.039,337.4574
11/24/2014,352.5123,336.9548
11/25/2014,353.6685,338.0601
11/26/2014,353.5757,337.9715
11/28/2014,343.3318,328.1801
12-01-2014,358.6534,342.8261
12-02-2014,353.2494,337.6608
12-03-2014,355.125,339.4539
12-04-2014,355.7197,340.0226
12-05-2014,350.2237,334.7694
12-08-2014,351.329,335.8266
12-09-2014,364.0117,347.9498
12-10-2014,363.6921,347.6446
12-11-2014,362.4578,346.4651
12-12-2014,361.4821,345.5326
12/15/2014,355.6593,339.9674
12/16/2014,348.5571,333.179
12/17/2014,349.4878,334.0689
12/18/2014,349.5856,334.1627
12/19/2014,350.3392,334.8834
12/22/2014,344.9655,329.7478
12/23/2014,344.9572,329.7403
12/24/2014,343.6557,328.4967
12/26/2014,350.7701,335.2983
12/29/2014,345.8969,330.6416
12/30/2014,352.5692,337.0199
12/31/2014,345.4873,330.2508
01-02-2015,346.8112,331.517
01-05-2015,353.0639,337.4951
01-06-2015,358.6698,342.8541
01-07-2015,356.2401,340.5319
01-08-2015,354.9441,339.2932
01-09-2015,356.8416,341.0908
01-12-2015,361.3276,345.3686
01/13/2015,364.8944,348.7676
01/14/2015,364.0593,347.898
01/15/2015,371.322,354.7854
01/16/2015,377.6506,360.8324
01/20/2015,382.568,365.5318
01/21/2015,383.8085,366.7172
01/22/2015,386.2742,369.0734
01/23/2015,384.1792,367.072
01/26/2015,379.5177,362.6189
01/27/2015,382.7985,365.7538
01/28/2015,381.5873,364.5967
01/29/2015,367.3283,350.9727
01/30/2015,374.8477,358.1576
02-02-2015,374.5945,357.9162
02-03-2015,371.3993,354.8634
02-04-2015,372.7296,356.1346
02-05-2015,371.2075,354.6805
02-06-2015,362.2676,346.1388
02-09-2015,365.9523,349.6115
02-10-2015,362.8691,346.6177
02-11-2015,359.5485,343.3975
02-12-2015,360.0188,343.8001
02/13/2015,364.3031,347.8454
02/17/2015,355.0799,339.0396
02/18/2015,352.6355,336.7058
02/19/2015,354.9089,338.8767
02/20/2015,353.7098,337.7319
02/23/2015,352.7028,336.7707
02/24/2015,351.5695,335.6888
02/25/2015,353.8502,337.8667
02/26/2015,356.5655,340.4595
02/27/2015,356.8394,340.7212
03-02-2015,355.1697,339.1275
03-03-2015,353.465,337.5
03-04-2015,351.922,336.0268
03-05-2015,350.9046,335.0555
03-06-2015,342.0014,326.5546
03-09-2015,342.3489,326.8412
03-10-2015,340.1886,324.7338
03-11-2015,336.6502,321.3154
03-12-2015,337.8342,322.4041
03/13/2015,337.8389,322.3674
03/16/2015,338.6904,323.1803
03/17/2015,337.3861,321.9361
03/18/2015,337.825,322.3552
03/19/2015,344.9391,329.1439
03/20/2015,352.6923,336.5425
03/23/2015,353.3873,337.2068
03/24/2015,354.7118,338.4708
03/25/2015,356.0858,339.7821
03/26/2015,358.5494,342.1331
03/27/2015,357.0629,340.7149
03/30/2015,351.4813,335.3894
03/31/2015,350.5942,334.5432
04-01-2015,358.6296,342.2111
04-02-2015,355.0121,338.7595
04-06-2015,361.1713,344.638
04-07-2015,357.9029,341.5195
04-08-2015,354.0827,337.8743
04-09-2015,350.4942,334.4041
04-10-2015,354.0979,337.7942
04/13/2015,352.4828,336.2065
04/14/2015,350.3381,334.1136
04/15/2015,352.9476,336.5555
04/16/2015,352.2673,335.9071
04/17/2015,353.0527,336.6562
04/20/2015,349.0602,332.8498
04/21/2015,351.7723,335.4362
04/22/2015,347.0589,330.9419
04/23/2015,348.86,332.6596
04/24/2015,343.595,327.6394
04/27/2015,354.019,337.5799
04/28/2015,357.4223,340.8254
04/29/2015,356.9877,340.4112
04/30/2015,347.8887,331.7348
05-01-2015,346.076,330.0065
05-04-2015,350.4801,334.2067
05-05-2015,352.6509,336.2768
05-06-2015,351.6077,335.2822
05-07-2015,348.6648,332.4761
05-08-2015,351.1189,334.7706
05-11-2015,349.0214,332.726
05-12-2015,352.306,335.8158
05/13/2015,361.8895,344.9086
05/14/2015,364.8367,347.6761
05/15/2015,365.416,348.2284
05/18/2015,366.8757,349.6199
05/19/2015,358.5897,341.7238
05/20/2015,359.2833,342.3849
05/21/2015,358.3739,341.5185
05/22/2015,357.8697,341.0381
05/26/2015,352.4322,335.857
05/27/2015,351.5874,335.052
05/28/2015,352.2105,335.646
05/29/2015,352.6091,336.0259
06-01-2015,352.2515,335.6855
06-02-2015,354.1626,337.5069
06-03-2015,350.2907,333.8172
06-04-2015,346.0455,329.7717
06-05-2015,343.8313,327.6617
06-08-2015,344.9286,328.6609
06-09-2015,345.8321,329.4752
06-10-2015,347.8441,331.3453
06-11-2015,346.5532,330.0682
06-12-2015,345.5855,329.1002
06/15/2015,348.4711,331.8485
06/16/2015,346.716,330.1773
06/17/2015,345.7204,329.2292
06/18/2015,352.3536,335.5462
06/19/2015,352.0702,335.2764
06/22/2015,348.3933,331.7751
06/23/2015,344.4649,328.0343
06/24/2015,344.3355,327.911
06/25/2015,343.8185,327.4188
06/26/2015,343.7061,327.3119
06/29/2015,344.5463,328.1123
06/30/2015,342.3389,326.0103
07-01-2015,341.775,325.4734
07-02-2015,340.434,324.1965
07-06-2015,343.6208,327.2319
07-07-2015,334.6998,318.7365
07-08-2015,338.1634,322.0351
07-09-2015,338.4589,322.2217
07-10-2015,338.9599,322.6039
07/13/2015,338.3817,321.9594
07/14/2015,337.2446,320.7832
07/15/2015,334.4999,318.0828
07/16/2015,333.3564,316.9955
07/17/2015,329.7968,313.6107
07/20/2015,323.8873,307.9917
07/21/2015,323.2616,307.397
07/22/2015,320.3509,304.6293
07/23/2015,320.727,304.9873
07/24/2015,317.5449,301.9616
07/27/2015,320.5704,304.8393
07/28/2015,320.7376,304.9988
07/29/2015,320.5764,304.8459
07/30/2015,319.3131,303.645
07/31/2015,320.9774,305.2281
08-03-2015,318.4346,302.8113
08-04-2015,318.9551,303.3069
08-05-2015,317.8282,302.236
08-06-2015,319.508,303.834
08-07-2015,321.1934,305.4373
08-10-2015,326.0966,310.0458
08-11-2015,326.8884,310.7445
08-12-2015,331.4845,315.0587
08/13/2015,329.3646,312.989
08/14/2015,327.7352,311.388
08/17/2015,329.4529,313.0232
08/18/2015,326.2032,309.9365
08/19/2015,330.7924,314.2978
08/20/2015,338.2042,321.3409
08/21/2015,338.3719,321.5012
08/24/2015,333.9432,317.2961
08/25/2015,329.7945,313.3546
08/26/2015,323.568,307.4389
08/27/2015,325.1779,308.9691
08/28/2015,328.2832,311.9199
08/31/2015,328.169,311.8128
09-01-2015,329.9428,313.499
09-02-2015,328.8681,312.4786
09-03-2015,327.1257,310.8239
09-04-2015,325.5555,309.3328
09-08-2015,326.6412,310.3676
09-09-2015,321.5094,305.4922
09-10-2015,323.4824,307.3675
09-11-2015,321.3868,305.377
09/14/2015,321.5313,305.5161
09/15/2015,320.2166,304.2675
09/16/2015,326.948,310.664
09/17/2015,327.0784,310.7884
09/18/2015,332.5999,316.0353
09/21/2015,331.8475,315.3219
09/22/2015,327.4695,311.162
09/23/2015,329.1077,312.7186
09/24/2015,335.8758,319.1497
09/25/2015,333.9925,317.3602
09/28/2015,327.7227,311.4028
09/29/2015,326.8611,310.5842
09/30/2015,324.0369,307.9008
10-01-2015,323.6724,307.5545
10-02-2015,332.9092,316.3315
10-05-2015,335.658,318.9438
10-06-2015,339.1336,322.2464
10-07-2015,340.2575,323.3143
10-08-2015,337.4385,320.6357
10-09-2015,340.2456,323.303
10-12-2015,342.3691,325.3207
10/13/2015,342.8086,325.7384
10/14/2015,347.121,329.836
10/15/2015,349.0553,331.6741
10/16/2015,347.8183,330.4986
10/19/2015,344.035,326.9037
10/20/2015,345.4849,328.2816
10/21/2015,342.0556,325.0231
10/22/2015,342.5618,325.5043
10/23/2015,341.7905,324.7715
10/26/2015,342.9704,325.8931
10/27/2015,342.6448,325.5839
10/28/2015,347.3215,330.0279
10/29/2015,336.8587,320.0863
10/30/2015,335.6782,318.9647
11-02-2015,333.5828,316.9741
11-03-2015,327.9017,311.5769
11-04-2015,325.1615,308.9741
11-05-2015,324.3018,308.1581
11-06-2015,319.0682,303.1859
11-09-2015,317.6718,301.7682
11-10-2015,317.5176,301.5288
11-11-2015,316.2409,300.2312
11-12-2015,315.2118,299.1877
11/13/2015,315.1026,299.0268
11/16/2015,315.7906,299.6831
11/17/2015,312.2315,296.3067
11/18/2015,311.7205,295.8229
11/19/2015,314.4974,298.4595
11/20/2015,313.3851,297.405
11/23/2015,310.9153,295.0648
11/24/2015,313.0884,297.1283
11/25/2015,312.2351,296.3196
11/27/2015,308.5899,292.8625
11/30/2015,310.7761,294.9407
12-01-2015,310.3694,294.5565
12-02-2015,307.8484,292.1657
12-03-2015,309.8373,294.0551
12-04-2015,317.3612,301.1975
12-07-2015,314.3192,298.3158
12-08-2015,313.1117,297.172
12-09-2015,313.7869,297.8152
12-10-2015,312.3631,296.4662
12-11-2015,311.878,296.0081
12/14/2015,308.1398,292.467
12/15/2015,308.1769,292.5045
12/16/2015,314.1876,298.2118
12/17/2015,305.1979,289.6815
12/18/2015,310.7681,294.9708
12/21/2015,315.3915,299.366
12/22/2015,313.9786,298.0271
12/23/2015,312.5694,296.6915
12/24/2015,314.7382,298.7522
12/28/2015,310.2761,294.525
12/29/2015,310.4615,294.7031
12/30/2015,308.197,292.5557
12/31/2015,308.0616,292.4293
01-04-2016,311.5251,295.7255
01-05-2016,312.9576,297.0871
01-06-2016,315.9086,299.8902
01-07-2016,321.4448,305.1475
01-08-2016,316.8774,300.8135
01-11-2016,316.2166,300.1757
01-12-2016,313.1714,297.2848
01/13/2016,315.9922,299.9616
01/14/2016,310.6685,294.8821
01/15/2016,315.1877,299.169
01/19/2016,316.2029,300.1397
01/20/2016,320.0306,303.7751
01/21/2016,317.8961,301.7512
01/22/2016,317.3323,301.2181
01/25/2016,320.4991,304.2306
01/26/2016,325.5596,309.0368
01/27/2016,324.0104,307.5688
01/28/2016,322.5818,306.2153
01/29/2016,322.7123,306.3418
02-01-2016,325.7724,309.2544
02-02-2016,325.2737,308.784
02-03-2016,330.9686,314.1932
02-04-2016,335.0977,318.116
02-05-2016,334.7002,317.7418
02-08-2016,347.1764,329.5639
02-09-2016,347.4928,329.8381
02-10-2016,345.6429,328.0574
02-11-2016,360.0225,341.6841
02-12-2016,358.266,339.9981
02/16/2016,348.9054,331.1267
02/17/2016,349.8498,332.0258
02/18/2016,353.3562,335.3563
02/19/2016,353.9583,335.9305
02/22/2016,348.4699,330.73
02/23/2016,351.4695,333.5799
02/24/2016,355.271,337.1909
02/25/2016,354.3954,336.3628
02/26/2016,347.5482,329.867
02/29/2016,351.7502,333.864
03-01-2016,350.0007,332.2065
03-02-2016,353.9478,335.956
03-03-2016,358.168,339.9646
03-04-2016,364.1542,345.6497
03-07-2016,362.3669,343.9626
03-08-2016,360.7012,342.3407
03-09-2016,359.4356,341.0945
03-10-2016,363.864,345.2553
03-11-2016,361.4442,342.9146
03/14/2016,357.9667,339.5728
03/15/2016,353.3805,335.2254
03/16/2016,352.8706,334.7448
03/17/2016,365.2955,346.5346
03/18/2016,361.6593,343.0883
03/21/2016,359.8099,341.3435
03/22/2016,361.0133,342.488
03/23/2016,352.0541,333.9914
03/24/2016,351.1649,333.1505
03/28/2016,350.7932,332.809
03/29/2016,354.3286,336.166
03/30/2016,352.315,334.2584
03/31/2016,355.3382,337.1294
04-01-2016,350.2304,332.2862
04-04-2016,348.7207,330.8621
04-05-2016,351.9459,333.9244
04-06-2016,350.3426,332.4054
04-07-2016,353.8705,335.7548
04-08-2016,356.6274,338.3284
04-11-2016,363.2877,344.6087
04-12-2016,365.4489,346.6167
04/13/2016,363.4688,344.6971
04/14/2016,357.979,339.4485
04/15/2016,360.5505,341.889
04/18/2016,360.2746,341.634
04/19/2016,368.7532,349.6759
04/20/2016,369.8064,350.6769
04/21/2016,368.6842,349.6148
04/22/2016,363.2314,344.4462
04/25/2016,366.0508,347.1261
04/26/2016,367.3372,348.3484
04/27/2016,369.8902,350.7718
04/28/2016,374.8137,355.4433
04/29/2016,381.3132,361.6093
05-02-2016,381.5955,361.8846
05-03-2016,379.6333,360.026
05-04-2016,374.75,355.3972
05-05-2016,374.4654,355.1294
05-06-2016,380.2688,360.6353
05-09-2016,371.9139,352.6244
05-10-2016,371.6577,352.2839
05-11-2016,375.4216,355.7528
05-12-2016,373.2536,353.5974
05/13/2016,373.8446,354.0674
05/16/2016,374.3168,354.5217
05/17/2016,375.5154,355.6597
05/18/2016,374.288,354.4999
05/19/2016,366.268,346.9066
05/20/2016,366.1683,346.8149
05/23/2016,365.2704,345.9723
05/24/2016,359.4452,340.4583
05/25/2016,358.3055,339.3821
05/26/2016,357.9828,339.0798
05/27/2016,356.264,337.455
05/31/2016,354.7534,336.0373
06-01-2016,353.753,335.0928
06-02-2016,353.9081,335.2429
06-03-2016,362.3824,343.2734
06-06-2016,363.8333,344.6576
06-07-2016,363.4252,344.2737
06-08-2016,370.3275,350.7561
06-09-2016,374.3166,354.4775
06-10-2016,375.4344,355.4786
06/13/2016,378.5107,358.3391
06/14/2016,378.7054,358.466
06/15/2016,379.2241,358.9596
06/16/2016,381.9979,361.5879
06/17/2016,380.0346,359.7323
06/20/2016,380.1119,359.8135
06/21/2016,374.7947,354.783
06/22/2016,374.2241,354.2455
06/23/2016,373.0298,353.1176
06/24/2016,388.1709,367.4531
06/27/2016,388.3328,367.6147
