DATE,SPOT,FUTURE
09-01-2017,253.612,98.8459
09-05-2017,256.9424,100.1552
09-06-2017,258.2564,100.6702
09-07-2017,255.9084,99.7578
09-08-2017,255.7139,99.6848
09-11-2017,255.5915,99.5843
09-12-2017,254.1233,98.9542
09/13/2017,256.1048,99.6702
09/14/2017,258.0976,100.3959
09/15/2017,259.1556,100.7455
09/18/2017,257.4443,100.089
09/19/2017,255.0607,99.1652
09/20/2017,257.0764,99.9517
09/21/2017,256.859,99.8701
09/22/2017,258.1918,100.3912
09/25/2017,256.7718,99.8479
09/26/2017,254.904,99.1245
09/27/2017,255.3167,99.2879
09/28/2017,253.8247,98.7105
09/29/2017,254.4747,98.9662
10-02-2017,252.5454,98.2246
10-03-2017,251.704,97.9002
10-04-2017,251.8554,97.9619
10-05-2017,253.1944,98.4856
10-06-2017,253.8083,98.7273
10-09-2017,253.0476,98.3742
10-10-2017,253.2889,98.4058
10-11-2017,252.0936,97.8808
10-12-2017,254.6935,98.8266
10/13/2017,257.5989,99.8926
10/16/2017,255.1734,98.9611
10/17/2017,254.28,98.6176
10/18/2017,253.5116,98.3226
10/19/2017,254.5726,98.7371
10/20/2017,252.1171,97.7877
10/23/2017,254.8208,98.8453
10/24/2017,254.9541,98.9
10/25/2017,254.49,98.723
10/26/2017,253.4912,98.3386
10/27/2017,254.2814,98.6482
10/30/2017,253.9377,98.5239
10/31/2017,252.7232,98.0558
11-01-2017,253.1751,98.2342
11-02-2017,255.1661,99.0098
11-03-2017,253.3427,98.3054
11-06-2017,254.9835,98.9514
11-07-2017,254.8604,98.9069
11-08-2017,256.6051,99.2303
11-09-2017,255.4009,98.4246
11-10-2017,257.4627,98.879
11/13/2017,256.4535,98.1582
11/14/2017,255.9132,97.6142
11/15/2017,256.2493,97.7457
11/16/2017,255.7006,97.5398
11/17/2017,258.6069,98.6518
11/20/2017,257.6723,98.3055
11/21/2017,257.75,98.3386
11/22/2017,259.516,99.0159
11/24/2017,258.6919,98.7086
11/27/2017,257.5986,98.302
11/28/2017,257.0617,98.1006
11/29/2017,258.8662,98.7928
11/30/2017,257.9577,98.4496
12-01-2017,259.7356,99.1316
12-04-2017,258.959,98.8459
12-05-2017,259.4,99.0177
12-06-2017,257.1092,98.1469
12-07-2017,255.1353,97.3969
12-08-2017,254.6341,97.1277
12-11-2017,252.2012,96.131
12-12-2017,250.8655,95.5474
12/13/2017,252.5805,96.1246
12/14/2017,251.9137,95.7952
12/15/2017,251.5746,95.6698
12/18/2017,251.31,95.5797
12/19/2017,251.8046,95.7714
12/20/2017,252.7549,96.1364
12/21/2017,253.312,96.352
12/22/2017,252.7487,96.1413
12/26/2017,254.0716,96.6591
12/27/2017,255.3689,97.1565
12/28/2017,254.0434,96.6561
12/29/2017,254.8807,96.9785
01-02-2018,257.0361,97.8142
01-03-2018,257.6619,98.0563
01-04-2018,257.4059,97.9628
01-05-2018,256.8073,97.7389
01-08-2018,254.4974,96.8715
01-09-2018,254.8666,97.0258
01-10-2018,254.112,96.7593
01-11-2018,252.6651,96.2352
01-12-2018,251.7472,95.8682
01/16/2018,250.6561,95.5102
01/17/2018,251.8229,96.0316
01/18/2018,251.3136,95.8412
01/19/2018,252.2588,96.2055
01/22/2018,253.3154,96.6199
01/23/2018,252.8102,96.4311
01/24/2018,255.4166,97.4291
01/25/2018,255.4214,97.4348
01/26/2018,255.9787,97.6513
01/29/2018,257.8602,98.3807
01/30/2018,259.4996,99.0101
01/31/2018,257.5986,98.2887
02-01-2018,256.9652,98.0509
02-02-2018,255.9289,97.6594
02-05-2018,254.5465,97.1435
02-06-2018,257.8811,98.4201
02-07-2018,259.4425,99.0201
02-08-2018,259.5456,98.7695
02-09-2018,258.6689,98.1487
02-12-2018,263.4551,99.7092
02/13/2018,264.5774,99.8716
02/14/2018,265.5066,99.952
02/15/2018,267.0301,100.5299
02/16/2018,265.4758,99.9492
02/20/2018,265.4687,99.9639
02/21/2018,265.9448,100.1477
02/22/2018,267.0487,100.568
02/23/2018,267.3818,100.698
02/26/2018,269.0816,101.3519
02/27/2018,269.2775,101.4303
02/28/2018,273.2257,102.9222
03-01-2018,277.5186,104.544
03-02-2018,275.0259,103.6097
03-05-2018,277.1155,104.4112
03-06-2018,276.0009,103.996
03-07-2018,272.5686,102.7075
03-08-2018,273.8336,103.189
03-09-2018,269.9286,101.7222
03-12-2018,269.9143,101.7309
03/13/2018,270.5776,101.9856
03/14/2018,269.0653,101.4204
03/15/2018,268.1062,101.0636
03/16/2018,266.587,100.4956
03/19/2018,261.5184,98.5989
03/20/2018,261.4757,98.5877
03/21/2018,262.336,98.9169
03/22/2018,262.8687,99.1227
03/23/2018,263.192,99.2495
03/26/2018,261.5438,98.6427
03/27/2018,261.0723,98.4698
03/28/2018,259.4815,97.8746
03/29/2018,265.1912,100.033
04-02-2018,263.8676,99.5534
04-03-2018,265.8812,100.3179
04-04-2018,262.4435,99.0257
04-05-2018,266.4081,100.5264
04-06-2018,267.087,100.7875
04-09-2018,271.129,102.0037
04-10-2018,271.2155,101.7261
04-11-2018,270.7434,101.2345
04-12-2018,272.1295,101.4271
04/13/2018,271.3304,100.8112
04/16/2018,267.8809,99.544
04/17/2018,267.463,99.3935
04/18/2018,268.5181,99.7905
04/19/2018,268.1287,99.6507
04/20/2018,266.0325,98.8765
04/23/2018,264.5552,98.342
04/24/2018,265.6782,98.7644
04/25/2018,267.9084,99.5985
04/26/2018,268.0441,99.654
04/27/2018,271.7616,101.0412
04/30/2018,272.8718,101.4695
05-01-2018,276.457,102.8078
05-02-2018,275.5624,102.4804
05-03-2018,277.5267,103.2161
05-04-2018,274.6284,102.1435
05-07-2018,269.4332,100.2269
05-08-2018,270.7614,100.7261
05-09-2018,269.636,100.3126
05-10-2018,269.4245,100.2391
05-11-2018,266.3315,99.0935
05/14/2018,266.7025,99.2467
05/15/2018,267.6595,99.6081
05/16/2018,265.8779,98.9503
05/17/2018,265.6038,98.8535
05/18/2018,269.3005,100.2345
05/21/2018,271.8116,101.185
05/22/2018,273.6407,101.8712
05/23/2018,276.0303,102.7662
05/24/2018,275.1741,102.4529
05/25/2018,277.342,103.2654
05/29/2018,275.7698,102.7018
05/30/2018,273.1625,101.7363
05/31/2018,274.0166,102.0597
06-01-2018,272.8268,101.622
06-04-2018,266.2836,99.2008
06-05-2018,266.5024,99.2877
06-06-2018,266.2654,99.2046
06-07-2018,263.9807,98.3587
06-08-2018,265.7771,98.6135
06-11-2018,263.6085,97.4473
06-12-2018,268.0518,98.7144
06/13/2018,266.1809,97.6388
06/14/2018,262.8073,95.9934
06/15/2018,259.404,94.7554
06/18/2018,256.6104,93.7501
06/19/2018,252.3269,92.1901
06/20/2018,253.4774,92.6154
06/21/2018,253.5815,92.6583
06/22/2018,255.4002,93.3278
06/25/2018,250.9396,91.7126
06/26/2018,250.1382,91.4245
06/27/2018,249.9034,91.3436
06/28/2018,247.8918,90.6131
06/29/2018,249.9361,91.3652
07-02-2018,243.139,88.895
07-03-2018,244.017,89.2208
07-05-2018,244.3659,89.358
07-06-2018,251.1766,91.8533
07-09-2018,247.6083,90.5633
07-10-2018,245.7616,89.8928
07-11-2018,239.9073,87.7563
07-12-2018,241.867,88.4779
07/13/2018,240.2581,87.8941
07/16/2018,240.7748,88.0974
07/17/2018,242.5954,88.7685
07/18/2018,242.3645,88.6888
07/19/2018,243.6794,89.1749
07/20/2018,246.1687,90.0908
07/23/2018,246.2358,90.1302
07/24/2018,246.1185,90.0923
07/25/2018,250.7482,91.7919
07/26/2018,250.081,91.5527
07/27/2018,250.3455,91.6546
07/30/2018,253.1278,92.6883
07/31/2018,256.2308,93.8297
08-01-2018,253.3796,92.7908
08-02-2018,253.2574,92.7512
08-03-2018,254.3285,93.1487
08-06-2018,255.966,93.764
08-07-2018,256.2252,93.8642
08-08-2018,257.512,93.995
08-09-2018,257.1089,93.5154
08-10-2018,250.2354,90.6938
08/13/2018,249.5193,90.1086
08/14/2018,253.2205,91.1156
08/15/2018,249.8886,89.9219
08/16/2018,253.7446,91.3145
08/17/2018,254.22,91.4908
08/20/2018,251.8102,90.639
08/21/2018,249.9909,89.9893
08/22/2018,246.8722,88.8718
08/23/2018,244.048,87.8601
08/24/2018,244.7028,88.1009
08/27/2018,243.5603,87.7045
08/28/2018,240.5483,86.625
08/29/2018,242.3675,87.2851
08/30/2018,241.7993,87.0855
08/31/2018,244.9642,88.2304
09-04-2018,244.6071,88.1223
09-05-2018,243.4351,87.7052
09-06-2018,242.6483,87.4268
09-07-2018,243.4322,87.7144
09-10-2018,245.7036,88.5482
09-11-2018,243.7106,87.7163
09-12-2018,242.3757,87.1234
09/13/2018,240.5288,86.3704
09/14/2018,240.6548,86.3099
09/17/2018,237.9786,85.2432
09/18/2018,235.8489,84.4854
09/19/2018,239.1258,85.6642
09/20/2018,242.4314,86.8535
09/21/2018,242.9351,87.0391
09/24/2018,242.3073,86.8296
09/25/2018,242.3488,86.8498
09/26/2018,242.0201,86.7372
09/27/2018,242.6167,86.9563
09/28/2018,241.0126,86.3867
10-01-2018,244.4918,87.6494
10-02-2018,248.2939,89.0178
10-03-2018,247.2853,88.6616
10-04-2018,247.9534,88.9065
10-05-2018,250.2439,89.7332
10-08-2018,250.9955,89.9565
10-09-2018,250.5309,89.7342
10-10-2018,248.6334,88.9951
10-11-2018,250.3798,89.5588
10-12-2018,254.0776,90.8166
10/15/2018,259.061,92.6147
10/16/2018,256.9392,91.862
10/17/2018,258.0454,92.2633
10/18/2018,255.161,91.2378
10/19/2018,254.2406,90.9145
10/22/2018,253.487,90.6622
10/23/2018,253.5369,90.6859
10/24/2018,251.4359,89.9402
10/25/2018,248.6956,88.9658
10/26/2018,251.0855,89.8264
10/29/2018,248.8264,89.0355
10/30/2018,246.713,88.2849
10/31/2018,246.6362,88.2631
11-01-2018,251.4297,89.9843
11-02-2018,253.1057,90.5899
11-05-2018,251.9897,90.2079
11-06-2018,250.9606,89.8453
11-07-2018,251.0055,89.8672
11-08-2018,251.255,89.6778
11-09-2018,250.0364,88.9684
11-12-2018,251.5791,89.2598
11/13/2018,249.384,88.2339
11/14/2018,250.9225,88.5131
11/15/2018,251.037,88.5593
11/16/2018,251.6906,88.7956
11/19/2018,249.3335,87.9814
11/20/2018,248.7229,87.7717
11/21/2018,249.4852,88.0465
11/23/2018,247.5284,87.3674
11/26/2018,246.2208,86.923
11/27/2018,246.6881,87.0937
11/28/2018,250.6658,88.5038
11/29/2018,249.8966,88.2381
11/30/2018,251.0152,88.6388
12-03-2018,253.7611,89.626
12-04-2018,254.2903,89.8189
12-05-2018,253.7139,89.6212
12-06-2018,252.3368,89.1406
12-07-2018,254.8314,90.0277
12-10-2018,253.7855,89.5983
12-11-2018,253.9618,89.5833
12-12-2018,255.1909,89.9395
12/13/2018,255.1133,89.8342
12/14/2018,253.8243,89.2992
12/17/2018,253.4375,89.1808
12/18/2018,253.1686,89.0921
12/19/2018,251.5436,88.5261
12/20/2018,250.0849,88.0186
12/21/2018,248.0029,87.2917
12/24/2018,248.5,87.484
12/26/2018,246.3414,86.7358
12/27/2018,245.6568,86.5006
12/28/2018,247.2665,87.0732
12/31/2018,245.6399,86.518
01-02-2019,246.5119,86.837
01-03-2019,248.44,87.5222
01-04-2019,250.6453,88.3051
01-07-2019,252.4322,88.9528
01-08-2019,252.2533,88.8958
01-09-2019,253.7751,89.4338
01-10-2019,249.9953,88.1023
01-11-2019,251.0137,88.4639
01/14/2019,249.8096,88.0608
01/15/2019,248.143,87.4822
01/16/2019,249.1031,87.8265
01/17/2019,251.2586,88.5924
01/18/2019,253.3226,89.3261
01/22/2019,252.0104,88.8873
01/23/2019,253.094,89.2754
01/24/2019,253.0251,89.257
01/25/2019,253.7918,89.5335
01/28/2019,253.4324,89.4246
01/29/2019,252.0702,88.9498
01/30/2019,252.7413,89.1925
01/31/2019,252.595,89.1468
02-01-2019,252.6284,89.1645
02-04-2019,253.7926,89.5931
02-05-2019,254.1969,89.7418
02-06-2019,254.8495,89.9781
02-07-2019,251.8541,88.9265
02-08-2019,252.158,88.7926
02-11-2019,250.478,87.9789
02-12-2019,253.3183,88.7573
02/13/2019,253.6054,88.6438
02/14/2019,251.058,87.5223
02/15/2019,252.3801,87.9891
02/19/2019,250.3706,87.312
02/20/2019,250.594,87.3958
02/21/2019,252.2041,87.9631
02/22/2019,252.4558,88.0568
02/25/2019,249.8237,87.1563
02/26/2019,246.945,86.1579
02/27/2019,247.2481,86.2694
02/28/2019,245.5144,85.6703
03-01-2019,246.0721,85.8706
03-04-2019,245.3083,85.6213
03-05-2019,246.6437,86.0932
03-06-2019,243.228,84.9067
03-07-2019,240.7909,84.0617
03-08-2019,240.6539,84.0195
03-11-2019,238.9476,83.4407
03-12-2019,242.1484,84.564
03/13/2019,242.6806,84.7555
03/14/2019,242.8542,84.8218
03/15/2019,245.3357,85.6942
03/18/2019,244.8527,85.5427
03/19/2019,244.4975,85.4244
03/20/2019,244.8461,85.5519
03/21/2019,245.8257,85.8999
03/22/2019,245.08,85.6451
03/25/2019,245.9248,85.9576
03/26/2019,245.0964,85.6739
03/27/2019,243.0343,84.9588
03/28/2019,242.5586,84.7982
03/29/2019,239.6005,83.7697
04-01-2019,241.4733,84.4414
04-02-2019,242.0638,84.6535
04-03-2019,242.6939,84.8794
04-04-2019,244.5823,85.5455
04-05-2019,242.9139,84.9676
04-08-2019,242.6837,84.6595
04-09-2019,243.6335,84.7485
04-10-2019,245.0072,84.9779
04-11-2019,243.8614,84.3219
04-12-2019,245.4434,84.6045
04/15/2019,245.2166,84.5431
04/16/2019,242.4525,83.5957
04/17/2019,240.6733,82.9879
04/18/2019,242.3925,83.5861
04/22/2019,240.6447,83.0056
04/23/2019,239.159,82.4987
04/24/2019,237.2012,81.8289
04/25/2019,237.9448,82.0909
04/26/2019,237.4564,81.9279
04/29/2019,235.5582,81.2894
04/30/2019,234.6248,80.9727
05-01-2019,234.8882,81.069
05-02-2019,234.6816,81.003
05-03-2019,233.6384,80.6483
05-06-2019,231.0677,79.7771
05-07-2019,230.8396,79.7036
05-08-2019,229.539,79.2598
05-09-2019,226.4177,78.1873
05-10-2019,225.1098,77.7408
05/13/2019,225.5497,77.9082
05/14/2019,231.6008,80.0035
05/15/2019,231.9818,80.1403
05/16/2019,235.3327,81.3032
05/17/2019,232.5712,80.3545
05/20/2019,236.0286,81.5649
05/21/2019,236.6341,81.7795
05/22/2019,236.3352,81.6815
05/23/2019,234.8388,81.1696
05/24/2019,239.3321,82.728
05/28/2019,246.3323,85.1692
05/29/2019,247.972,85.7416
05/30/2019,254.1656,87.8887
05/31/2019,251.8657,87.099
06-03-2019,252.6682,87.3934
06-04-2019,252.8907,87.4759
06-05-2019,247.1729,85.5038
06-06-2019,250.5953,86.6931
06-07-2019,247.4627,85.615
06-10-2019,248.4181,85.5753
06-11-2019,251.5655,86.2875
06-12-2019,255.9749,87.4283
06/13/2019,259.9015,88.4051
06/14/2019,262.4143,88.9363
06/17/2019,264.2369,89.5707
06/18/2019,262.5572,89.0067
06/19/2019,259.7266,88.0525
06/20/2019,263.022,89.1751
06/21/2019,259.7002,88.0542
06/24/2019,261.9732,88.8409
06/25/2019,262.2441,88.9379
06/26/2019,260.6884,88.4155
06/27/2019,260.7856,88.4536
06/28/2019,258.0832,87.5421
07-01-2019,254.3065,86.2763
07-02-2019,252.4033,85.6358
07-03-2019,257.8156,87.4772
07-05-2019,255.5604,86.7224
07-08-2019,255.0046,86.5494
07-09-2019,253.946,86.1954
07-10-2019,255.186,86.6216
07-11-2019,257.9759,87.5739
07-12-2019,260.3281,88.3778
07/15/2019,256.9373,87.243
07/16/2019,253.4903,86.0778
07/17/2019,252.519,85.753
07/18/2019,249.6172,84.7726
07/19/2019,253.0953,85.9588
07/22/2019,249.1347,84.6289
07/23/2019,249.982,84.9215
07/24/2019,251.0671,85.2949
07/25/2019,249.4337,84.7449
07/26/2019,248.8026,84.5353
07/29/2019,250.2395,85.0379
07/30/2019,247.9166,84.2534
07/31/2019,244.3811,83.0568
08-01-2019,240.2763,81.6664
08-02-2019,242.1963,82.3238
08-05-2019,242.0236,82.2793
08-06-2019,240.8281,81.8774
08-07-2019,240.7592,81.8585
08-08-2019,244.715,83.0563
08-09-2019,246.9981,83.6937
08-12-2019,239.7929,81.1265
08/13/2019,239.225,80.8501
08/14/2019,237.7513,80.0906
08/15/2019,237.0426,79.8562
08/16/2019,239.2025,80.5882
08/19/2019,235.8176,79.461
08/20/2019,234.746,79.1042
08/21/2019,235.9326,79.5082
08/22/2019,236.1442,79.5837
08/23/2019,234.227,78.9418
08/26/2019,235.1209,79.2556
08/27/2019,233.6483,78.7635
08/28/2019,235.3574,79.3439
08/29/2019,234.5606,79.0796
08/30/2019,233.8942,78.8593
09-03-2019,231.7733,78.1613
09-04-2019,232.4513,78.3942
09-05-2019,231.337,78.0226
09-06-2019,230.7953,77.8441
09-09-2019,231.2931,78.0245
09-10-2019,235.063,79.1597
09-11-2019,234.8507,78.9501
09-12-2019,239.6022,80.4022
09/13/2019,240.6616,80.6096
09/16/2019,243.906,81.56
09/17/2019,240.7029,80.4933
09/18/2019,240.8673,80.5526
09/19/2019,240.6676,80.4902
09/20/2019,239.175,79.9954
09/23/2019,240.6715,80.5089
09/24/2019,241.3317,80.734
09/25/2019,241.3479,80.7437
09/26/2019,241.1901,80.6952
09/27/2019,240.6596,80.522
09/30/2019,245.5198,82.161
10-01-2019,248.0093,82.9983
10-02-2019,246.3745,82.4554
10-03-2019,246.7871,82.5977
10-04-2019,246.0442,82.3533
10-07-2019,245.3352,82.1287
10-08-2019,247.4853,82.7712
10-09-2019,247.8874,82.8261
10-10-2019,245.0846,81.8142
10-11-2019,250.3304,83.4883
10/14/2019,251.3597,83.7607
10/15/2019,250.4749,83.4698
10/16/2019,249.5657,83.1707
10/17/2019,250.7565,83.5713
10/18/2019,251.6925,83.8871
10/21/2019,250.4853,83.4962
10/22/2019,250.8975,83.6374
10/23/2019,250.6857,83.5706
10/24/2019,250.5907,83.5427
10/25/2019,250.2549,83.4345
10/28/2019,250.0213,83.368
10/29/2019,249.6179,83.2373
10/30/2019,250.2052,83.4369
10/31/2019,250.6572,83.5913
11-01-2019,251.8991,84.0093
11-04-2019,251.3277,83.8301
11-05-2019,251.9698,84.0478
11-06-2019,251.1962,83.7933
11-07-2019,251.2298,83.8081
11-08-2019,252.0139,83.9044
11-11-2019,249.773,82.9979
11-12-2019,251.5898,83.4359
11/13/2019,251.6261,83.2869
11/14/2019,252.2365,83.3259
11/15/2019,251.0027,82.9219
11/18/2019,249.9309,82.5787
11/19/2019,250.2834,82.6987
11/20/2019,250.6348,82.8183
11/21/2019,250.5601,82.7972
11/22/2019,251.1869,83.0079
11/25/2019,252.5329,83.4633
11/26/2019,250.6052,82.8298
11/27/2019,249.8613,82.5876
11/29/2019,251.7436,83.2169
12-02-2019,250.7562,82.9014
12-03-2019,250.7287,82.8959
12-04-2019,251.3978,83.1207
12-05-2019,252.4159,83.4609
12-06-2019,253.5526,83.8404
12-09-2019,255.2431,84.3219
12-10-2019,257.4157,84.9515
12-11-2019,256.0553,84.4167
12-12-2019,259.7736,85.5505
12/13/2019,260.2657,85.6208
12/16/2019,265.4167,87.3263
12/17/2019,265.8515,87.4731
12/18/2019,264.9598,87.1834
12/19/2019,263.5374,86.7191
12/20/2019,264.3929,87.0044
12/23/2019,263.6558,86.773
12/24/2019,264.5595,87.0742
12/26/2019,265.4111,87.362
12/27/2019,267.2218,87.9617
12/30/2019,268.1629,88.283
12/31/2019,267.3023,88.0034
01-02-2020,267.303,88.011
01-03-2020,264.9962,87.2553
01-06-2020,264.5702,87.1261
01-07-2020,264.2409,87.0213
01-08-2020,263.6122,86.8179
01-09-2020,264.2494,87.0258
01-10-2020,266.1397,87.6444
01/13/2020,265.3544,87.3841
01/14/2020,266.0575,87.5994
01/15/2020,264.7132,87.1437
01/16/2020,261.4743,86.0811
01/17/2020,264.5033,87.082
01/21/2020,263.232,86.6782
01/22/2020,263.5408,86.7836
01/23/2020,263.7457,86.8548
01/24/2020,260.5628,85.8103
01/27/2020,257.8717,84.935
01/28/2020,258.7649,85.2328
01/29/2020,256.8402,84.6025
01/30/2020,253.9551,83.6558
01/31/2020,252.9073,83.3142
02-03-2020,252.5593,83.2102
02-04-2020,253.2632,83.4457
02-05-2020,253.8294,83.6358
02-06-2020,253.4191,83.5043
02-07-2020,254.5829,83.8913
02-10-2020,255.2239,83.9584
02-11-2020,255.5838,83.9361
02-12-2020,257.8935,84.5559
02/13/2020,257.3808,84.3035
02/14/2020,257.3283,84.1493
02/18/2020,260.026,85.046
02/19/2020,260.1748,85.0983
02/20/2020,257.9385,84.3705
