DATE,SPOT,FUTURE
02-01-2011,179.2458,78.9121
02-02-2011,176.855,77.8599
02-03-2011,176.6599,77.7743
02-04-2011,176.5694,77.7348
02-07-2011,175.4915,77.2613
02-08-2011,174.5822,76.8613
02-09-2011,174.6059,76.872
02-10-2011,178.1667,78.44
02-11-2011,176.809,77.8426
02/14/2011,177.981,78.3596
02/15/2011,177.9617,78.3513
02/16/2011,177.8499,78.3024
02/17/2011,178.9358,78.7808
02/18/2011,179.0589,78.8352
02/22/2011,177.6351,78.2096
02/23/2011,176.9608,77.9129
02/24/2011,175.5371,77.2863
02/25/2011,176.4935,77.7076
02/28/2011,174.296,76.7408
03-01-2011,172.3431,75.8813
03-02-2011,173.2158,76.2658
03-03-2011,175.53,77.285
03-04-2011,175.1419,77.1145
03-07-2011,173.146,76.2366
03-08-2011,178.4516,77.5892
03-09-2011,183.0651,78.6667
03-10-2011,184.4617,78.4824
03-11-2011,184.5467,77.8348
03/14/2011,184.4707,77.1003
03/15/2011,179.5063,75.0256
03/16/2011,177.1125,74.0253
03/17/2011,179.938,75.2064
03/18/2011,181.5873,75.8959
03/21/2011,184.2364,77.0037
03/22/2011,184.7616,77.2234
03/23/2011,183.5877,76.733
03/24/2011,185.4317,77.5039
03/25/2011,190.1644,79.4822
03/28/2011,189.0886,79.0332
03/29/2011,190.1367,79.4715
03/30/2011,191.4808,80.0335
03/31/2011,193.3577,80.8182
04-01-2011,193.3919,80.8327
04-04-2011,193.2676,80.7815
04-05-2011,191.9598,80.2349
04-06-2011,188.9757,78.9878
04-07-2011,187.3477,78.3074
04-08-2011,187.0992,78.2036
04-11-2011,187.3541,78.3105
04-12-2011,184.8349,77.2577
04/13/2011,186.5887,77.9908
04/14/2011,188.1652,78.6499
04/15/2011,185.8544,77.6841
04/18/2011,186.4801,77.946
04/19/2011,188.3523,78.7286
04/20/2011,187.2391,78.2634
04/21/2011,185.0082,77.3311
04/22/2011,185.0082,77.3311
04/25/2011,181.5536,75.8876
04/26/2011,180.0016,75.2391
04/27/2011,180.8857,75.6087
04/28/2011,180.3785,75.3969
04/29/2011,179.5807,75.0635
05-02-2011,178.4409,74.5875
05-03-2011,174.8914,73.1039
05-04-2011,174.5982,72.9815
05-05-2011,174.0468,72.7511
05-06-2011,174.1039,72.7751
05-09-2011,173.9442,72.558
05-10-2011,175.0043,72.8164
05-11-2011,174.9892,72.6629
05-12-2011,176.6494,73.2126
05/13/2011,175.8835,72.7752
05/16/2011,174.1413,72.0545
05/17/2011,174.0733,72.0264
05/18/2011,172.8395,71.5159
05/19/2011,171.7098,71.0485
05/20/2011,171.4559,70.9436
05/23/2011,166.3404,68.8271
05/24/2011,164.336,67.9978
05/25/2011,165.9528,68.6669
05/26/2011,165.2413,68.3726
05/27/2011,166.6939,68.9738
05/31/2011,168.0042,69.5163
06-01-2011,166.0419,68.7045
06-02-2011,164.9163,68.2389
06-03-2011,166.1744,68.7596
06-06-2011,164.414,68.0315
06-07-2011,166.8049,69.0209
06-08-2011,168.2304,69.5604
06-09-2011,170.229,70.4153
06-10-2011,168.5142,69.7324
06/13/2011,168.749,69.8549
06/14/2011,171.0613,70.8852
06/15/2011,170.9836,70.8532
06/16/2011,174.3603,72.2525
06/17/2011,176.3073,73.0594
06/20/2011,179.3718,74.3296
06/21/2011,181.47,75.1991
06/22/2011,179.6023,74.4252
06/23/2011,179.4978,74.382
06/24/2011,179.7042,74.4676
06/27/2011,175.5325,72.7391
06/28/2011,175.8884,72.8867
06/29/2011,176.3461,73.0764
06/30/2011,174.5476,72.3312
07-01-2011,177.5373,73.5701
07-05-2011,178.1631,73.8297
07-06-2011,177.9725,73.7507
07-07-2011,181.6796,75.287
07-08-2011,181.5328,75.2262
07-11-2011,184.0064,76.2169
07-12-2011,182.7809,75.6039
07/13/2011,183.6474,75.8548
07/14/2011,180.211,74.3064
07/15/2011,180.1999,74.193
07/18/2011,178.2301,73.3822
07/19/2011,179.768,74.0154
07/20/2011,177.7837,73.1984
07/21/2011,178.0676,73.3154
07/22/2011,179.523,73.9146
07/25/2011,178.9728,73.6882
07/26/2011,179.5733,73.9356
07/27/2011,178.701,73.5766
07/28/2011,180.1403,74.1693
07/29/2011,181.2178,74.6131
08-01-2011,182.1223,74.9858
08-02-2011,182.1139,74.9826
08-03-2011,182.0061,74.9385
08-04-2011,181.8146,74.8599
08-05-2011,182.0122,74.9415
08-08-2011,179.9101,74.0767
08-09-2011,179.2164,73.7911
08-10-2011,177.1405,72.9365
08-11-2011,180.055,74.1366
08-12-2011,181.9725,74.9262
08/15/2011,182.0183,74.9454
08/16/2011,181.6548,74.7958
08/17/2011,177.5088,73.0888
08/18/2011,175.1758,72.1282
08/19/2011,176.4425,72.6499
08/22/2011,177.1049,72.9228
08/23/2011,175.902,72.4275
08/24/2011,173.9459,71.6221
08/25/2011,174.2443,71.745
08/26/2011,175.1939,72.136
08/29/2011,174.0951,71.6837
08/30/2011,173.4947,71.4365
08/31/2011,172.8689,71.1789
09-01-2011,172.2198,70.9117
09-02-2011,173.8313,71.5752
09-06-2011,174.0435,71.6627
09-07-2011,175.8182,72.3935
09-08-2011,178.4078,73.4598
09-09-2011,177.7984,73.4201
09-12-2011,177.4082,73.5046
09/13/2011,177.5315,73.8577
09/14/2011,178.8615,74.6741
09/15/2011,177.1628,74.2616
09/16/2011,175.4456,73.5418
09/19/2011,173.816,72.8588
09/20/2011,175.8719,73.7206
09/21/2011,176.3902,73.9379
09/22/2011,171.9788,72.0887
09/23/2011,174.0897,72.9736
09/26/2011,176.3891,73.9375
09/27/2011,177.6262,74.4561
09/28/2011,177.816,74.5357
09/29/2011,180.0857,75.4872
09/30/2011,182.7943,76.6226
10-03-2011,182.679,76.5743
10-04-2011,181.032,75.884
10-05-2011,183.2668,76.8208
10-06-2011,183.6344,76.975
10-07-2011,183.2447,76.8116
10-10-2011,180.5735,75.6921
10-11-2011,181.0465,75.8904
10-12-2011,181.1772,75.9452
10/13/2011,183.1543,76.774
10/14/2011,185.0363,77.5629
10/17/2011,185.936,77.9401
10/18/2011,185.8165,77.8901
10/19/2011,184.7991,77.4637
10/20/2011,183.6319,76.9745
10/21/2011,183.7184,77.0108
10/24/2011,183.7828,77.038
10/25/2011,182.1914,76.371
10/26/2011,180.0965,75.4929
10/27/2011,179.3147,75.1652
10/28/2011,178.5268,74.835
10/31/2011,178.7045,74.9096
11-01-2011,181.6087,76.127
11-02-2011,181.478,76.0723
11-03-2011,183.643,76.9798
11-04-2011,183.832,77.059
11-07-2011,181.8618,76.2332
11-08-2011,181.6491,75.8208
11-09-2011,181.9901,75.6687
11-10-2011,182.1071,75.4589
11-11-2011,182.2183,75.2489
11/14/2011,183.2226,75.4114
11/15/2011,185.6352,76.4045
11/16/2011,185.211,76.2299
11/17/2011,185.6806,76.4232
11/18/2011,184.3642,75.8814
11/21/2011,184.4068,75.899
11/22/2011,185.9062,76.5161
11/23/2011,185.6488,76.4102
11/25/2011,185.4863,76.3434
11/28/2011,184.7974,76.06
11/29/2011,185.175,76.2155
11/30/2011,186.5501,76.7815
12-01-2011,185.6859,76.4258
12-02-2011,184.4412,75.9136
12-05-2011,180.7621,74.3995
12-06-2011,180.8159,74.4217
12-07-2011,180.8215,74.424
12-08-2011,179.4836,73.8733
12-09-2011,177.7683,73.1674
12-12-2011,178.0904,73.3
12/13/2011,177.9392,73.2378
12/14/2011,178.0012,73.2633
12/15/2011,177.6767,73.1298
12/16/2011,175.3397,72.1679
12/19/2011,179.0945,73.7134
12/20/2011,178.0987,73.3035
12/21/2011,177.2851,72.9687
12/22/2011,181.0965,74.5374
12/23/2011,182.9099,75.2838
12/27/2011,181.7665,74.8132
12/28/2011,181.5678,74.7315
12/29/2011,179.6177,73.9289
12/30/2011,179.0092,73.6785
01-03-2012,180.0303,74.099
01-04-2012,179.8368,74.0194
01-05-2012,178.1944,73.3434
01-06-2012,177.639,73.1148
01-09-2012,176.8861,72.8051
01-10-2012,191.0843,73.532
01-11-2012,180.2043,73.0875
01-12-2012,182.0134,73.3399
01/13/2012,184.803,74.0002
01/17/2012,186.4084,74.2576
01/18/2012,186.6769,74.3646
01/19/2012,187.4199,74.6607
01/20/2012,186.9996,74.4933
01/23/2012,188.5483,75.1104
01/24/2012,188.9761,75.2809
01/25/2012,189.2679,75.3972
01/26/2012,187.1085,74.5371
01/27/2012,187.9295,74.8642
01/30/2012,187.1008,74.5343
01/31/2012,189.2136,75.3761
02-01-2012,190.9684,76.0752
02-02-2012,190.198,75.7684
02-03-2012,188.1554,74.9549
02-06-2012,187.9569,74.8761
02-07-2012,189.3887,75.4466
02-08-2012,189.482,75.484
02-09-2012,189.4666,75.478
02-10-2012,187.1088,74.5389
02/13/2012,188.093,74.9315
02/14/2012,190.4275,75.8617
02/15/2012,189.5365,75.5069
02/16/2012,191.2679,76.1969
02/17/2012,192.5517,76.7085
02/21/2012,192.3338,76.6225
02/22/2012,192.7462,76.787
02/23/2012,190.8048,76.0138
02/24/2012,190.7387,75.9876
02/27/2012,189.0851,75.3294
02/28/2012,188.272,75.0057
02/29/2012,190.7387,75.9886
03-01-2012,192.4622,76.6755
03-02-2012,191.7036,76.3735
03-05-2012,189.4782,75.4877
03-06-2012,184.965,73.6898
03-07-2012,185.2257,73.7938
03-08-2012,187.3533,74.287
03-09-2012,187.4446,74.0024
03-12-2012,188.2244,74.0286
03/13/2012,189.8773,74.4231
03/14/2012,189.2652,73.9505
03/15/2012,187.9541,73.4384
03/16/2012,187.4054,73.2243
03/19/2012,186.7363,72.9634
03/20/2012,185.499,72.4802
03/21/2012,185.6156,72.5259
03/22/2012,186.3121,72.7982
03/23/2012,184.8415,72.2238
03/26/2012,185.3668,72.4296
03/27/2012,186.8258,72.9999
03/28/2012,184.2424,71.9906
03/29/2012,180.7174,70.6134
03/30/2012,178.7995,69.8642
04-02-2012,180.7878,70.6416
04-03-2012,179.6789,70.2085
04-04-2012,179.0877,69.9776
04-05-2012,180.9281,70.6969
04-09-2012,180.9397,70.702
04-10-2012,179.368,70.088
04-11-2012,179.5235,70.149
04-12-2012,181.9317,71.0901
04/13/2012,178.5933,69.7858
04/16/2012,177.4959,69.3575
04/17/2012,178.7099,69.832
04/18/2012,175.1887,68.4563
04/19/2012,177.2547,69.2637
04/20/2012,175.8112,68.6998
04/23/2012,175.3055,68.5027
04/24/2012,171.5317,67.0282
04/25/2012,172.983,67.5954
04/26/2012,172.9596,67.5864
04/27/2012,172.761,67.509
04/30/2012,173.4495,67.7785
05-01-2012,172.8076,67.5278
05-02-2012,171.1112,66.8651
05-03-2012,174.2818,68.1043
05-04-2012,172.8811,67.5571
05-07-2012,174.2467,68.0912
05-08-2012,174.2444,67.8584
05-09-2012,175.8932,68.2881
05-10-2012,175.5967,67.9813
05-11-2012,175.7081,67.8098
05/14/2012,177.153,68.1922
05/15/2012,178.869,68.8529
05/16/2012,179.2542,69.0014
05/17/2012,181.1567,69.7339
05/18/2012,182.7712,70.3555
05/21/2012,180.534,69.4949
05/22/2012,180.277,69.3962
05/23/2012,178.1528,68.5786
05/24/2012,178.8026,68.8289
05/25/2012,178.577,68.7423
05/29/2012,179.9,69.2522
05/30/2012,178.589,68.7477
05/31/2012,181.834,69.997
06-01-2012,182.9351,70.421
06-04-2012,182.8767,70.399
06-05-2012,182.5616,70.2779
06-06-2012,183.5305,70.651
06-07-2012,185.0673,71.2428
06-08-2012,185.0555,71.3164
06-11-2012,184.9195,71.2929
06-12-2012,184.0517,71.0168
06/13/2012,182.0522,70.3078
06/14/2012,181.6399,70.2659
06/15/2012,179.8889,69.5887
