Date,US,Brazil,Russia,India,China,South Africa,GFC,Covid
17-07-2008,0.018283188,-0.031877622,0.0218334,0.041742055,-0.007824286,0.037946444,0,-1
18-07-2008,0.004350759,-0.002015039,-0.040428919,0.039153009,0.034265253,-0.022199429,0,-1
21-07-2008,-0.002545776,0.012984614,0.004112578,0.015618743,0.029453971,-0.008476412,0,-1
22-07-2008,0.011717611,-0.018685303,-0.00961618,0.018184516,-0.005361706,0.013760026,0,-1
23-07-2008,0.002571987,-0.003796155,-0.005538794,0.057722158,-0.002909176,-0.016934372,0,-1
24-07-2008,-0.024638249,-0.034011237,-0.021649089,-0.011122218,0.025207004,-0.028004661,0,-1
25-07-2008,0.0018847,-0.004100047,-0.05746244,-0.034566996,-0.015649789,0.022721989,0,-1
28-07-2008,-0.021297827,-0.005786039,-0.011623752,0.005182361,0.013145177,-0.001645231,0,-1
29-07-2008,0.023658057,0.020433738,-0.016972868,-0.03963258,-0.018320682,0.031868823,0,-1
30-07-2008,0.016198852,0.033127113,0.027437741,0.035309365,-0.004798011,0.029852695,0,-1
31-07-2008,-0.017914728,-0.008250886,0.009015029,0.00478583,-0.021721006,-0.009678691,0,-1
01-08-2008,-0.004554134,-0.032017077,-0.012767514,0.020746357,0.009358991,-0.022125522,0,-1
04-08-2008,-0.003730128,-0.035698207,-0.023906767,-0.005392282,-0.021675346,-0.032848713,0,-1
05-08-2008,0.028964496,0.015382173,-0.045241354,0.025946882,-0.018774238,0.011674642,0,-1
06-08-2008,0.003463484,0.018787884,0.00143385,0.007489376,0.010580957,0.02010824,0,-1
07-08-2008,-0.019460549,-0.009148108,0.015301706,0.002895584,0.003014163,-0.044710417,0,-1
08-08-2008,0.026151356,-0.007640748,-0.067268131,0.003339623,-0.045704992,-0.005591512,0,-1
11-08-2008,0.004084708,-0.033496986,0.011686185,0.021916791,-0.053460543,-0.011278835,0,-1
12-08-2008,-0.01194302,-0.003973527,0.034321821,-0.018999762,-0.005226424,-0.007589876,0,-1
13-08-2008,-0.009450576,0.001283509,-0.015509211,-0.00785411,-0.004446174,0.013809073,0,-1
14-08-2008,0.007168385,0.010299879,0.01073572,-0.024747999,-0.003774066,0.017505075,0,-1
18-08-2008,-0.015602415,-0.017049618,-0.003967847,-0.005346963,-0.054826764,-0.013746436,0,-1
19-08-2008,-0.011463258,0.005833646,-0.053530645,-0.006984051,0.010548682,-0.013361607,0,-1
20-08-2008,0.006051142,0.03188793,0.016416479,0.009205471,0.073501494,0.00536604,0,-1
21-08-2008,0.001118739,0.010025957,0.005186411,-0.030048633,-0.036963221,0.033825186,0,-1
22-08-2008,0.017161259,-0.001520777,-0.012149611,0.011014847,-0.010953307,-0.009281949,0,-1
25-08-2008,-0.021014619,-0.024890931,-0.032212693,0.003386919,0.003381877,-0.020918374,0,-1
26-08-2008,0.002335189,-0.002168401,-0.042494439,0.002203063,-0.026574713,-0.000571612,0,-1
27-08-2008,0.007823576,0.021115111,0.006268624,-0.012886632,-0.003383047,0.035748354,0,-1
28-08-2008,0.018320158,0.015424654,0.040054197,-0.017530811,0.003408187,0.025593354,0,-1
29-08-2008,-0.014723057,-0.012528943,-0.004757397,0.036084911,0.019895637,-0.013350432,0,-1
02-09-2008,-0.002345101,-0.01383663,-0.004130883,0.037322843,-0.00874467,-0.040587271,0,-1
04-09-2008,-0.030339701,-0.040372945,-0.040201064,-0.01006793,0.000324443,-0.043281807,0,-1
05-09-2008,0.00292108,0.010275952,-0.038339386,-0.028267922,-0.033470641,0.017968888,0,-1
08-09-2008,0.025497078,-0.023808329,0.026372114,0.03134191,-0.027165478,0.025122017,0,-1
09-09-2008,-0.02462672,-0.046058184,-0.078082851,-0.002962567,0.001099578,-0.060576704,0,-1
10-09-2008,0.003394674,0.024433242,-0.044543972,-0.016111463,0.002318137,0.002227765,0,-1
11-09-2008,0.014517519,0.032449851,-0.027543044,-0.02334404,-0.033942969,-0.001012353,0,-1
12-09-2008,-0.001025541,0.021667209,0.033088482,-0.022841546,0.000332867,0.030710576,0,-1
16-09-2008,0.012878441,0.016652543,-0.121775026,-0.000921974,-0.045767967,0.019189702,0,-1
17-09-2008,-0.041481421,-0.069821704,-0.066034323,-0.019110602,-0.029416652,-0.062619442,0,-1
18-09-2008,0.03791879,0.053313731,0,0.003965558,-0.017365648,0.039463616,0,-1
19-09-2008,0.032915132,0.091354204,0.202039182,0.053139398,0.09034459,0.063610231,0,-1
22-09-2008,-0.033278184,-0.028951504,0.010432234,-0.003378387,0.074866823,0.00117661,0,-1
23-09-2008,-0.014771328,-0.038527913,-0.028952724,-0.030812976,-0.015728369,-0.07129164,0,-1
24-09-2008,-0.00267536,0.005028371,0.033470947,0.008965378,0.0069262,0.003991705,0,-1
25-09-2008,0.018024709,0.039052478,-0.00796823,-0.01067128,0.035752308,0.030155503,0,-1
26-09-2008,0.010924474,-0.020368891,-0.015070968,-0.03339978,-0.001619173,-0.006122993,0,-1
06-10-2008,-0.036479768,-0.055799645,-0.211994243,-0.05958845,-0.053754544,-0.07320643,1,-1
07-10-2008,-0.05241625,-0.04769815,-0.009544591,-0.009061664,-0.007340974,-0.071220861,1,-1
08-10-2008,-0.02021011,-0.039276519,-0.119329689,-0.031872594,-0.030879637,0.03744358,1,-1
13-10-2008,0.105083461,0.136766116,-0.065489945,0.071582724,0.0358377,0.123338609,1,-1
14-10-2008,-0.008195324,0.017962084,0.094379054,0.015295735,-0.027500435,-0.028284875,1,-1
15-10-2008,-0.082005136,-0.120960515,-0.097188863,-0.060512315,-0.011293301,-0.224168489,1,-1
16-10-2008,0.045727135,-0.010672227,-0.099998075,-0.021283963,-0.043404743,0.085354101,1,-1
17-10-2008,-0.014249203,-0.001180654,-0.067023747,-0.05898926,0.01078488,-0.062539397,1,-1
20-10-2008,0.045621992,0.080264583,0.047946728,0.024531861,0.022207719,0.06371584,1,-1
21-10-2008,-0.025332618,-0.010142282,0.023660977,0.044041294,-0.007871263,-0.105295384,1,-1
22-10-2008,-0.058634009,-0.107317539,-0.074367569,-0.04925775,-0.032541179,-0.154368356,1,-1
23-10-2008,0.019993163,-0.036352859,-0.044912026,-0.039941943,-0.010744695,0.061700112,1,-1
24-10-2008,-0.036594141,-0.071577251,-0.147165883,-0.11604443,-0.019348277,-0.036858815,1,-1
29-10-2008,-0.008214471,0.042743052,0.112216261,0.060967731,-0.029792867,0.020850216,1,-1
31-10-2008,0.015597601,-0.005140161,0.019137966,0.079005314,-0.019941741,0.01606092,1,-1
05-11-2008,-0.051812537,-0.063295556,0.033589934,-0.049270931,0.031096336,-0.115167374,1,-1
06-11-2008,-0.049741457,-0.03841439,-0.065075341,-0.038867145,-0.024660756,-0.069574159,1,-1
07-11-2008,0.02812262,0.008298348,-0.021975477,0.023360221,0.017309062,0.051938945,1,-1
10-11-2008,-0.008225947,0.003022837,0.066080481,0.05580546,0.070194451,0.019742871,1,-1
11-11-2008,-0.020107151,0.013128582,-0.112815883,-0.068388915,-0.016778525,-0.047107671,1,-1
12-11-2008,-0.048464335,-0.080673576,-0.133867982,-0.031315527,0.008373862,-0.084492595,1,-1
14-11-2008,-0.03899981,-0.005683891,0.038155475,-0.015951311,0.03006061,-0.074615264,1,-1
17-11-2008,-0.026682277,-0.002013818,-0.061576132,-0.010110172,0.021931594,-0.025499597,1,-1
18-11-2008,0.018106487,-0.04647602,-0.006294955,-0.038824878,-0.065142629,0.012831173,1,-1
19-11-2008,-0.052072345,-0.020445157,0.00675723,-0.018454603,0.058714189,-0.076046138,1,-1
21-11-2008,0.063376429,-0.066654214,0.03326455,0.053472869,-0.007270677,0.172598456,1,-1
24-11-2008,0.048156583,0.089852579,0.074372661,-0.001357012,-0.037418011,0.033718449,1,-1
25-11-2008,0.004264071,0.018086925,0.102715039,-0.023592658,-0.004408665,0.045552602,1,-1
26-11-2008,0.028729103,0.046499125,-0.050160758,0.037379906,0.004842913,0.055795881,1,-1
28-11-2008,0.011669274,0.010520774,-0.02402013,0.007285026,-0.024654058,-0.001980304,1,-1
01-12-2008,-0.080140047,-0.052018399,-0.040781477,-0.028201879,0.012459222,-0.122467166,1,-1
02-12-2008,0.032595482,0.007456087,-0.021727117,-0.011448928,-0.002630402,0.034605742,1,-1
03-12-2008,0.020293779,0.008421342,-0.02444477,0.000936651,0.039317636,0.023228242,1,-1
04-12-2008,-0.025396353,-0.004799441,-0.005601324,0.053672055,0.018196032,-0.048910874,1,-1
05-12-2008,0.030473186,0.00621499,-0.017096445,-0.029081525,0.008533034,0.046188248,1,-1
08-12-2008,0.034011995,0.079844651,0.069455076,0.021781739,0.035101883,0.040082618,1,-1
10-12-2008,0.008031997,0.026920505,0.021895255,0.052333422,0.020101911,0.057773689,1,-1
11-12-2008,-0.022663362,-0.012512579,0.021336595,-0.000978265,-0.023079713,-0.023386225,1,-1
12-12-2008,0.007512767,0.021954074,-0.02732894,0.004614348,-0.038874983,-0.009623733,1,-1
15-12-2008,-0.007578101,-0.027133747,0.055121379,0.01458032,0.005185071,-0.013457677,1,-1
16-12-2008,0.041130637,0.042732486,-0.00178635,0.014598484,0.005397795,0.074684512,1,-1
17-12-2008,-0.01124613,-0.001150863,0.01717869,-0.026579549,0.000917545,-0.011299769,1,-1
18-12-2008,-0.0251715,-0.010341926,-0.046128177,0.036498065,0.019474566,-0.011975987,1,-1
19-12-2008,-0.003012075,-0.010296658,-0.05235624,0.002327526,0.001372799,-0.01628752,1,-1
22-12-2008,-0.006950214,-0.03940575,0.035516406,-0.017132267,-0.015330473,-0.015991275,1,-1
23-12-2008,-0.011830721,-0.030991818,0.03765973,-0.024635289,-0.046613584,0.02695703,1,-1
26-12-2008,0.00554279,0.010718041,-0.017595311,-0.025380172,-0.00048651,0.02488115,1,-1
29-12-2008,-0.003720132,0.005302756,-0.00254797,0.021694716,-0.000560759,0.021000913,1,-1
30-12-2008,0.021509286,0.013135157,-0.02745688,0.018976535,-0.009540168,0.038357999,1,-1
12-01-2009,-0.014667734,-0.053849474,0.00420269,-0.032019543,-0.002372495,-0.059818329,1,-1
13-01-2009,-0.003003118,0.00357202,-0.013578886,-0.004255942,-0.019651489,-0.003717118,1,-1
14-01-2009,-0.029844777,-0.040301613,-0.048939934,0.032443178,0.034548794,-0.072765066,1,-1
15-01-2009,0.00150501,0.030313602,-0.03829984,-0.035160917,-0.00450133,0.044585826,1,-1
16-01-2009,0.008334073,0.004866686,-0.004137731,0.030143233,0.017670178,0.008800676,1,-1
20-01-2009,-0.04093283,-0.040899261,-0.033216879,-0.02485413,0.003735484,-0.084360201,1,-1
21-01-2009,0.034497641,0.033532127,0.030259495,-0.035952969,-0.004569389,0.06727551,1,-1
22-01-2009,-0.01288018,-0.016981713,-0.027890102,0.003941334,0.009992676,-0.031384477,1,-1
23-01-2009,-0.005585044,0.006261036,-0.034155099,-0.015952846,-0.00715492,-0.001840922,1,-1
02-02-2009,-0.008045147,-0.016289303,-0.051368058,-0.038676736,0.010506951,-0.01122057,1,-1
03-02-2009,0.017684993,0.027573706,0.008015015,0.00906897,0.024126513,0.029152824,1,-1
04-02-2009,-0.015179531,0.009564898,0.004964818,0.005727156,0.022522374,-0.013118563,1,-1
05-02-2009,0.013285022,0.024127811,-0.00344355,-0.012132808,-0.004627443,0.030735162,1,-1
06-02-2009,0.026619848,0.039282461,0.015067546,0.022835207,0.038899949,0.064247282,1,-1
09-02-2009,-0.001174486,-0.015461796,0.088549167,0.02997662,0.019735348,-0.010149353,1,-1
10-02-2009,-0.047285559,-0.021439596,0.057558548,0.006612149,0.018017371,-0.073493144,1,-1
11-02-2009,0.006399894,-0.008799248,0.028969527,-0.003003186,-0.001918179,0.031256848,1,-1
12-02-2009,-0.000853062,-0.008482232,-0.014821339,-0.01600401,-0.005646169,0.018804018,1,-1
13-02-2009,-0.010435211,0.028550768,0.020653665,0.01768686,0.031827063,-0.033580239,1,-1
17-02-2009,-0.038673892,-0.0488296,-0.098724777,-0.029494347,-0.029710659,-0.04997299,1,-1
18-02-2009,0.000401077,-0.004351059,-0.051614648,-0.002196136,-0.048396075,0.006422911,1,-1
19-02-2009,-0.011940256,0.001410509,0.046493138,0.00304026,0.007781418,-0.006729808,1,-1
20-02-2009,-0.013522704,-0.025879448,-0.060012566,-0.02230012,0.015307078,-0.002150921,1,-1
25-02-2009,-0.010949464,-0.012554261,0.025255388,0.009083473,0.002686462,-0.025100874,1,-1
26-02-2009,-0.012289678,-0.001361043,0.017390781,0.005857613,-0.039435077,0.006796518,1,-1
27-02-2009,-0.016729041,7.86E-05,-0.005438926,-0.007088266,-0.018267865,-0.058644541,1,-1
02-03-2009,-0.043350541,-0.052364888,-0.009613064,-0.032523046,0.005073867,-0.057792296,1,-1
03-03-2009,-0.005525874,0.006409661,0.00253678,-0.021109875,-0.010572371,0.012375344,1,-1
04-03-2009,0.022030205,0.051674378,0.040110124,0.002275744,0.059356877,0.039851339,1,-1
05-03-2009,-0.041786934,-0.027268058,-0.006738234,-0.029870544,0.010395225,-0.057776708,1,-1
06-03-2009,0.004916289,-0.007089752,0.030474053,0.015481113,-0.012718033,0.025413772,1,-1
12-03-2009,0.033996513,0.008902402,-0.01391084,0.02221958,-0.002407636,0.059326399,1,-1
13-03-2009,0.007492014,-0.003505319,0.052864934,0.048296128,-0.002361494,-0.001782931,1,-1
16-03-2009,-0.000970818,-0.01051258,-0.007661104,0.021122604,0.011416435,0.002079807,1,-1
17-03-2009,0.02446355,0.023145507,0.02746283,-0.00895363,0.029755448,0.01062889,1,-1
18-03-2009,0.012213318,0.015844054,-0.022733087,0.01265221,0.002430937,0.024083813,1,-1
19-03-2009,-0.011524019,0.007717639,0.065539948,0.002788934,0.018726055,0.024636524,1,-1
20-03-2009,-0.016679782,-0.009363155,0.003219272,-0.003903553,0.006742229,0.008911199,1,-1
23-03-2009,0.066115751,0.057290099,0.056160686,0.049746249,0.019274415,0.075789844,1,-1
24-03-2009,-0.01501595,-0.022952804,-0.021319261,0.004977026,0.005548993,-0.031591353,1,-1
25-03-2009,0.011660239,0.007757469,0.026393251,0.020572434,-0.020244858,0.019178395,1,-1
26-03-2009,0.022298471,0.018723588,0.015654089,0.034083846,0.030152839,0.019583382,1,-1
27-03-2009,-0.018901567,-0.016143127,-0.042712713,0.004527392,0.005377338,-0.069740657,1,-1
30-03-2009,-0.033230516,-0.030380243,-0.054497947,-0.048983605,-0.006929991,-0.025212471,1,-1
31-03-2009,0.011486511,0.006692924,0.009792143,0.014562998,0.006413905,0.042840159,1,-1
01-04-2009,0.019867278,0.025332468,-0.005992135,0.01973398,0.014558937,0.03901401,1,-1
02-04-2009,0.02750928,0.041073535,0.068250569,0.044137707,0.007147899,0.026028551,1,-1
08-04-2009,0.006085743,0.008113036,0.02679618,0.019502209,-0.038360743,0.02150619,1,-1
09-04-2009,0.030939961,0.030251635,0.064063442,0.005710582,0.013746429,0.023590885,1,-1
13-04-2009,-0.003168273,0.009898367,-0.003357682,0.015007289,0.028027602,0.013091632,1,-1
15-04-2009,0.013723264,-0.003197674,-0.002181648,0.028539727,0.003505666,0.00939459,1,-1
16-04-2009,0.011861453,0.016473899,0.016882192,-0.030348505,-0.000758108,0.014551319,1,-1
17-04-2009,0.00072584,-0.005381101,0.018160774,0.006890129,-0.011988457,-0.025732817,1,-1
20-04-2009,-0.036265041,-0.02982119,-0.042053896,-0.003962252,0.021149518,-0.052733889,1,-1
22-04-2009,-0.010468001,0.010188062,0.01267665,-0.007420518,-0.029811831,-0.002666022,1,-1
23-04-2009,0.008898302,0.020135426,0.044308325,0.028923529,0.001059085,0.031014299,1,-1
24-04-2009,0.014873021,0.020978808,0.01296542,0.017277782,-0.006253039,0.032338806,1,-1
27-04-2009,-0.006370944,-0.020564056,-0.034556657,0.003770763,-0.017819828,-0.022808935,1,-1
28-04-2009,-0.001003594,2.18E-05,-0.024144622,-0.033086618,-0.001626831,0.025810971,1,-1
29-04-2009,0.020834317,0.030223262,0.038496363,0.035844051,0.027418136,0.030991494,1,-1
04-05-2009,0.025763567,0.06379152,0.02700722,0.062174835,0.032694574,0.073779227,1,-1
05-05-2009,-0.001911205,0.005243643,0.018422869,-0.000302477,0.002896693,-0.027380349,1,-1
06-05-2009,0.012011053,0.016228371,0.028859682,-0.014809383,0.009761242,0.025803425,1,-1
07-05-2009,-0.012106267,-0.028380057,0.049166969,0.013643132,0.001898665,-0.036969133,1,-1
08-05-2009,0.01940663,0.026378015,-0.004296553,-0.020048772,0.01079754,0.046839088,1,-1
12-05-2009,0.005961787,-0.012833092,0.043331127,0.039855921,0.01478505,0.016673032,1,-1
13-05-2009,-0.021992137,-0.033274117,-0.033510283,-0.011447036,0.017264544,-0.047783089,1,-1
14-05-2009,0.005588613,0.015633439,-0.016407765,-0.012283495,-0.009004854,0.016727984,1,-1
15-05-2009,-0.007551941,-0.00891802,0.004453063,0.024995532,0.002034371,-0.016965188,1,-1
18-05-2009,0.028076054,0.048899958,0.003603569,0.159899849,0.002837319,0.036859515,1,-1
19-05-2009,-0.00344315,-0.002256591,0.0306333,0.001246776,0.008970135,0.017932517,1,-1
20-05-2009,-0.006250824,-0.00198846,0.055311509,-0.017020666,-0.009484819,0.021587709,1,-1
21-05-2009,-0.015545226,-0.022856559,-0.022337919,-0.0233214,-0.015504572,-0.003308377,1,-1
22-05-2009,-0.001787576,0.009557472,0.011922334,0.010904542,-0.005000179,0.0048484,1,-1
26-05-2009,0.023423212,0.019970076,-0.027549074,-0.023561846,-0.008246544,0.012452165,1,-1
27-05-2009,-0.020684626,-0.000945645,0.040113243,0.037580625,0.016989756,-0.003044026,1,-1
01-06-2009,0.025679416,0.023922986,0.070831947,0.014619195,0.0330051,0.023462664,1,-1
02-06-2009,0.002225329,-0.008959741,0.011192716,0.00230723,0.001109881,0.000406762,1,-1
03-06-2009,-0.007536722,-0.036068649,-0.045924027,-0.000269602,0.019731036,-0.037075673,1,-1
04-06-2009,0.008608137,0.026093133,-0.016849659,0.00922237,-0.004091443,0.021914545,1,-1
05-06-2009,0.001471978,-0.002303264,0.036503247,0.006301123,-0.00483698,-0.016023614,1,-1
08-06-2009,0.000155224,0.005403347,-0.047431029,-0.029403373,0.005231533,-0.008638146,1,-1
09-06-2009,-0.000163247,-0.008858814,0.007829357,0.030954797,0.007037553,0.000846229,1,-1
10-06-2009,-0.002747108,0.004766918,0.014808832,0.022215183,0.010121225,-0.000423179,1,-1
15-06-2009,-0.021495939,-0.028867828,-0.045426064,-0.024071521,0.016550002,-0.024189686,1,-1
16-06-2009,-0.012556246,-0.016040638,0.004649534,0.00552339,-0.004861002,-0.007761816,1,-1
17-06-2009,-0.000881108,-0.003129526,-0.041296069,-0.029517696,0.012209313,-0.006079193,1,-1
18-06-2009,0.006851687,-0.002805326,-0.040013392,-0.017876415,0.015459286,-0.006993014,1,-1
19-06-2009,-0.001856547,0.009210347,0.01363843,0.017810985,0.009273535,0.001095725,1,-1
22-06-2009,-0.02378497,-0.037260554,-0.051054982,-0.013565736,0.005473658,-0.044800107,1,-1
23-06-2009,-0.001932504,0.006424415,-0.02988954,-0.000154272,-0.001245459,0.015282528,1,-1
24-06-2009,-0.002773283,-0.002854675,0.027952262,0.006868333,0.010181368,0.025300383,1,-1
25-06-2009,0.020575178,0.036431633,-0.012230708,-0.00536079,0.000939512,0.027964369,1,-1
26-06-2009,-0.004022377,-0.000563101,0.008334389,0.028790432,0.001081463,0.011100366,1,-1
29-06-2009,0.01072517,0.012584123,-0.004184787,0.00142811,0.015957933,0.010121667,1,-1
30-06-2009,-0.009705312,-0.012992085,0.036692656,-0.019939498,-0.005375843,0.012774284,1,-1
01-07-2009,0.006732297,0.001533847,-0.009241984,0.010407333,0.016351514,0.011150025,1,-1
02-07-2009,-0.026611281,-0.010120103,-0.018035982,0.000888652,0.017172649,-0.031883793,1,-1
06-07-2009,0.00531507,-0.006164046,-0.030776921,-0.060084093,0.011685261,-0.014795421,1,-1
07-07-2009,-0.019562174,-0.023282659,0.002893448,0.009006262,-0.011334649,-0.020149446,1,-1
08-07-2009,0.001812514,-0.005657236,-0.03786811,-0.028728213,-0.002812226,-0.027206327,1,-1
10-07-2009,-0.004488752,0.000873993,-0.05781271,-0.018579011,-0.002919058,-0.007136734,1,-1
13-07-2009,0.022474234,-0.000691001,0.000454861,-0.007723598,-0.010776129,0.009356132,1,-1
14-07-2009,0.003332369,-0.006404264,0.036357814,0.033273748,0.020753733,0.013653871,1,-1
15-07-2009,0.03024786,0.048407174,0.024282999,0.028431907,0.013702786,0.046788258,1,-1
16-07-2009,0.011035452,0.01203328,0.017174418,-0.000209815,-0.001509373,0.003957922,1,-1
17-07-2009,0.003680178,0.002961825,0.02381651,0.034124161,0.001882495,0.002076923,1,-1
20-07-2009,0.011847504,0.020584797,0.049880946,0.029805179,0.023907909,0.030243442,1,-1
21-07-2009,0.007632292,0.001485116,0.0156942,-0.008496227,-0.016578411,0.002412363,1,-1
22-07-2009,-0.003897322,-0.003028966,-0.025253168,-0.014671097,0.025626972,0.006804389,1,-1
23-07-2009,0.020950573,0.021916235,0.013305887,0.025798987,0.009622563,0.015043476,1,-1
24-07-2009,0.002637321,0.00382684,0.036874709,0.009664886,0.013166113,-0.007097845,1,-1
27-07-2009,0.00167781,0.001687981,0.02437896,-0.000254921,0.018393758,-0.004362384,1,-1
28-07-2009,-0.001295237,-0.001412572,-0.03512161,-0.002807156,0.000919224,-0.024136096,1,-1
29-07-2009,-0.002862266,-0.01362225,-0.028368255,-0.010390416,-0.051299618,-0.020153075,1,-1
30-07-2009,0.009189575,0.013732392,0.027869029,0.014037536,0.016736347,0.007450389,1,-1
31-07-2009,0.001871694,0.005272613,0.016019998,0.018182429,0.026882234,0.025647901,1,-1
03-08-2009,0.012455266,0.022246412,0.04844986,0.016074066,0.014700085,0.031453179,1,-1
04-08-2009,0.003614914,0.000714056,0.006077117,-0.005873069,0.00255315,-0.01155614,1,-1
05-08-2009,-0.004217023,0.006155398,0.018232205,0.004591156,-0.012446907,-0.008904834,1,-1
06-08-2009,-0.002665984,-0.011218338,-0.009614178,-0.024815172,-0.021274994,-0.015221817,1,-1
07-08-2009,0.012220546,0.01026016,-0.003429045,-0.023068567,-0.028909327,0.008640981,1,-1
10-08-2009,-0.003433837,0.008837102,-0.013928867,-0.009974936,-0.003357661,-0.012685169,1,-1
11-08-2009,-0.010387942,-0.018989655,-0.0299423,0.004309243,0.004594711,-0.006301516,1,-1
12-08-2009,0.012918501,0.014722248,-0.008354267,-0.003617225,-0.047679243,-0.00101996,1,-1
13-08-2009,0.003899841,0.00809607,0.028323422,0.032638922,0.008904528,0.016197884,1,-1
14-08-2009,-0.008204289,-0.007212881,0.005060333,-0.00690982,-0.030252861,-0.007661319,1,-1
17-08-2009,-0.020162482,-0.025391151,-0.052440016,-0.041514674,-0.059616809,-0.044277156,1,-1
18-08-2009,0.00900124,0.009570486,-0.004234571,0.016790357,0.013925349,0.033697194,1,-1
19-08-2009,0.00661941,0.007274059,-0.007969607,-0.015119797,-0.043999286,0.001430827,1,-1
20-08-2009,0.007610628,0.011948419,0.024781718,0.013592922,0.044239046,0.02321685,1,-1
21-08-2009,0.016537296,0.015677695,0.030878167,0.015106798,0.016753119,0.026195461,1,-1
24-08-2009,0.000349226,0.000796509,0.04063158,0.025134151,0.010969832,0.001359836,1,-1
25-08-2009,0.003150871,-0.006146066,0.008464985,0.003813863,-0.026274292,0.00946786,1,-1
26-08-2009,0.000443278,0.005990277,-0.028732985,0.005173834,0.017606604,-0.009662057,1,-1
27-08-2009,0.003880999,-0.001073872,-0.001456216,0.000711276,-0.007169455,0.02037366,1,-1
28-08-2009,-0.003809679,-5.20E-05,0.017565673,0.008912004,-0.029520245,0.003229096,1,-1
31-08-2009,-0.005033489,-0.021228575,-0.021271773,-0.016189556,-0.069828561,-0.010868624,1,-1
01-09-2009,-0.019746678,-0.012003278,0.006625728,-0.007396398,0.005971837,-0.032936586,1,-1
02-09-2009,-0.00321976,-0.007715796,-0.019231452,-0.005398731,0.011576994,0.013578794,1,-1
03-09-2009,0.00686601,0.005778958,0.019631886,-0.004479393,0.046789056,0.033067219,1,-1
04-09-2009,0.010290711,0.016821479,-0.009805376,0.018708419,0.005812537,0.011095619,1,-1
08-09-2009,0.005921288,0.021012589,0.038497697,0.006680152,0.016986852,0.005036842,1,-1
09-09-2009,0.005238241,0.000950201,0.020787074,0.003706908,0.005371682,0.002044592,1,-1
10-09-2009,0.008371574,0.010751868,0.003408566,0.002056181,-0.007281742,0.012915378,1,-1
11-09-2009,-0.00229506,-0.002908421,0.027786274,0.002921046,0.021949318,0.012931609,1,-1
14-09-2009,0.002224358,0.008564121,-0.001957537,-0.003085699,0.012282635,0.000542648,1,-1
15-09-2009,0.005863273,0.00670439,0.024908877,0.014709099,0.002305783,0.014721996,1,-1
16-09-2009,0.011121977,0.019169169,0.018194534,0.013436957,-0.011276631,0.024644729,1,-1
17-09-2009,-0.000795892,-0.002901027,-0.012428435,0.002040863,0.019984279,-0.004181601,1,-1
18-09-2009,0.003701295,0.00772294,0.011425374,0.001805037,-0.032410009,-0.003498474,1,-1
22-09-2009,0.005202772,0.009230508,0.031363991,0.008631555,-0.023688464,0.011351509,1,-1
23-09-2009,-0.008307185,-0.0163461,0.004130306,-0.009934619,-0.019104907,-0.024097397,1,-1
24-09-2009,-0.00422589,-0.007466312,-0.009677469,0.003697196,0.003803546,-0.016577517,1,-1
25-09-2009,-0.004361831,0.005149428,-0.013730601,-0.005283429,-0.005168982,0.013501506,1,-1
29-09-2009,-0.004829133,-0.001338208,0.009429032,0.009533882,-0.00325653,-0.007981294,1,-1
30-09-2009,-0.003075893,0.004610893,-0.004803037,0.016123463,0.008993967,-0.002918203,1,-1
09-10-2009,0.007945398,0.004865809,0.027463354,-0.011997857,0.046497844,-0.013683145,1,-1
14-10-2009,0.014562671,0.023769337,0.029017332,0.011935501,0.01162792,0.021067823,1,-1
15-10-2009,0.004689539,0.007554361,-0.004792069,-0.002086205,0.00311113,-0.002737937,1,-1
16-10-2009,-0.006683386,-0.007569466,-0.018058689,0.007394496,-0.001059371,-0.021476251,1,-1
20-10-2009,-0.00503734,-0.029215459,0.008869623,-0.005778459,0.015085444,-0.020837504,1,-1
21-10-2009,-0.009216298,0.002798402,0.000345688,-0.012493661,-0.004505253,-0.009698004,1,-1
22-10-2009,0.013174909,0.009861728,0.001174447,-0.012984606,-0.006264966,0.023810834,1,-1
23-10-2009,-0.010883987,-0.016403557,0.008908377,0.001254165,0.018325709,-0.015869232,1,-1
26-10-2009,-0.010506044,0.000414922,0.010049925,-0.004191231,0.000552961,-0.035970768,1,-1
27-10-2009,0.001438974,-0.03002245,-0.037811466,-0.023395083,-0.028743318,-0.019503614,1,-1
28-10-2009,-0.012164094,-0.048646098,-0.037652384,-0.004284125,0.003261349,-0.048344451,1,-1
29-10-2009,0.020268061,0.057473255,0.006110881,-0.014273437,-0.023654461,0.055195754,1,-1
30-10-2009,-0.025398638,-0.034729316,-0.021000882,-0.009793152,0.011880587,-0.044527307,1,-1
03-11-2009,-0.001792338,0.017667081,-0.039033267,-0.031396872,0.01213999,0.015172281,1,-1
05-11-2009,0.020580218,0.014029703,0.032942808,0.009492839,0.00843977,0.014893283,1,-1
06-11-2009,0.001743435,-0.005414533,-0.00839803,0.005858086,0.002843491,0.005411723,1,-1
09-11-2009,0.02010111,0.026753968,0.051132165,0.020850216,0.003643077,0.037264565,1,-1
10-11-2009,0.001956568,0.001343224,0.020572459,-0.003531359,0.000952173,0.000896325,1,-1
11-11-2009,0.004312943,0.00192867,-0.00175523,0.024575409,-0.001075958,0.008739704,1,-1
12-11-2009,-0.009155345,-0.030305118,-0.006371119,-0.00915597,-0.000707869,-0.023538647,1,-1
