Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-May-2018,651.00,666.00,651.00,653.55,657.301890008009952792,58677,1156,38568503.00,13233,22.55,15.00,2.55
7-May-2018,670.00,675.85,654.50,657.90,665.045685806250648946,144465,2202,96075825.00,28509,19.73,21.35,-12.10
4-May-2018,652.00,667.55,637.45,662.65,655.360802137329827885,93949,2268,61570492.00,16739,17.82,30.10,10.65
3-May-2018,658.00,666.00,646.20,651.75,653.936134708737864077,92288,1660,60350458.00,21028,22.79,19.80,-6.25
2-May-2018,672.10,672.10,655.50,662.10,661.851112912276326454,80195,1249,53077150.00,14016,17.48,16.60,-10.00
30-April-2018,680.00,684.80,669.00,671.55,674.823355557082961028,101843,1706,68726035.00,22340,21.94,15.80,-8.45
27-April-2018,695.00,695.15,669.00,671.25,674.930820642258207840,105783,2096,71396207.00,22001,20.80,26.15,-23.75
26-April-2018,684.00,696.35,680.60,690.90,689.510335786179480673,118230,2124,81520807.00,22314,18.87,15.75,6.90
25-April-2018,688.00,700.50,678.45,686.30,689.738498691278395714,197521,3329,136237838.00,27648,14.00,22.05,-1.70
24-April-2018,698.00,699.95,679.20,683.35,687.963452734026318062,138916,2288,95569131.00,28375,20.43,20.75,-14.65
23-April-2018,693.00,729.00,690.55,702.15,717.065127656321663354,562526,4494,403367778.00,335533,59.65,38.45,9.15
20-April-2018,666.00,705.90,665.95,700.85,691.521492337605318726,286986,4608,198456987.00,52285,18.22,39.95,34.85
19-April-2018,663.85,669.00,656.00,665.30,664.468506278354544373,58853,924,39105965.00,10956,18.62,13.00,1.45
18-April-2018,674.00,674.00,654.65,656.40,659.187770336733456402,74213,1314,48920302.00,27141,36.57,19.35,-17.60
17-April-2018,670.00,672.25,662.00,668.40,667.430652143337136070,63989,1217,42708220.00,10913,17.05,10.25,-1.60
16-April-2018,658.00,682.60,657.95,669.70,672.903262028686643267,141599,2859,95282429.00,18696,13.20,24.65,11.70
13-April-2018,654.50,671.00,642.15,668.75,661.279923063504741968,217842,4313,144054541.00,49462,22.71,28.85,14.25
12-April-2018,631.95,654.00,631.95,652.15,647.403350312183554770,196519,6600,127227059.00,61075,31.08,22.05,20.20
11-April-2018,629.00,635.00,620.80,631.95,626.983391910578474302,69424,1364,43527695.00,20018,28.83,14.20,2.95
10-April-2018,618.00,627.90,612.20,625.15,622.338634003768795908,104012,2091,64730686.00,28980,27.86,15.70,7.15
9-April-2018,617.00,621.95,610.10,614.50,616.961825250143394302,47073,880,29042244.00,11946,25.38,11.85,-2.50
6-April-2018,615.00,621.80,614.55,618.25,618.316568449682683590,44120,960,27280127.00,11374,25.78,7.25,3.25
5-April-2018,613.00,620.35,605.00,616.60,613.480954293517551610,124490,1903,76372244.00,28595,22.97,15.35,3.60
4-April-2018,618.55,622.40,603.10,606.35,610.759729237606345222,194414,2459,118740242.00,92242,47.45,19.30,-12.20
3-April-2018,637.95,637.95,614.45,616.50,619.819985992614287533,157060,2982,97348927.00,57027,36.31,23.50,-21.45
2-April-2018,635.65,645.95,634.20,640.20,638.949662628868921896,87589,1785,55964962.00,16338,18.65,11.75,4.55
28-March-2018,620.00,641.30,620.00,638.30,634.383325441919191919,177408,3180,112544677.00,44330,24.99,21.30,18.30
27-March-2018,625.00,628.95,619.10,620.95,621.751101214180062740,61523,1063,38251993.00,23359,37.97,9.85,-4.05
26-March-2018,625.00,628.10,616.50,619.30,620.923571461372437967,65329,1262,40564316.00,20341,31.14,11.60,-5.70
23-March-2018,611.00,625.45,607.55,623.55,619.025225794335080500,117142,2953,72513853.00,36588,31.23,17.90,12.55
22-March-2018,625.35,630.95,616.80,619.80,622.227515426671355948,62554,1238,38922820.00,21293,34.04,14.15,-5.55
21-March-2018,633.00,635.15,621.55,625.25,626.708221428641698393,101649,1486,63704264.00,25462,25.05,13.60,-7.75
20-March-2018,605.00,634.00,603.00,632.40,624.789822682842968711,162872,5289,101760768.00,42737,26.24,31.00,27.40
19-March-2018,632.35,635.75,605.00,609.25,616.297584233334298481,103611,1771,63855209.00,27594,26.63,30.75,-23.10
16-March-2018,635.95,638.95,626.75,634.65,633.685487465516618279,83011,1662,52602866.00,19206,23.14,12.20,-1.30
15-March-2018,640.00,651.90,628.35,632.15,642.562127703277678335,408948,7310,262774497.00,136558,33.39,23.55,-7.85
14-March-2018,620.00,640.00,618.65,638.20,633.248683267469309118,152081,2924,96305093.00,40852,26.86,21.35,18.20
13-March-2018,620.00,625.15,613.15,617.40,618.881636854589667467,67031,1346,41484255.00,16559,24.70,12.00,-2.60
12-March-2018,620.50,635.40,616.65,619.85,625.832927347084720763,134241,2478,84012438.00,28083,20.92,18.75,-0.65
9-March-2018,610.00,624.00,606.60,619.15,616.495105146940361451,105519,4252,65051947.00,28756,27.25,17.40,9.15
8-March-2018,620.00,620.00,603.00,608.35,611.925227535004292040,175907,2086,107641931.00,38479,21.87,17.00,-11.65
7-March-2018,623.00,626.35,604.90,607.75,616.997085226507293057,81653,1387,50379663.00,21135,25.88,21.45,-15.25
6-March-2018,633.90,633.90,613.55,616.15,623.710076357333583173,64041,1242,39943017.00,17310,27.03,20.35,-17.75
5-March-2018,611.00,634.40,607.00,628.95,622.052783419974524047,145235,2969,90343836.00,36629,25.22,27.40,17.95
1-March-2018,609.05,616.30,606.05,611.35,611.036825869957022043,57704,1306,35259269.00,12506,21.67,10.25,2.30
28-February-2018,610.65,614.80,603.65,612.55,611.345336014980234412,72095,1168,44074942.00,26038,36.12,11.15,1.90
27-February-2018,613.10,618.00,602.85,610.65,606.975045261046141801,163496,1699,99237992.00,79403,48.57,15.15,-2.45
26-February-2018,623.00,627.10,610.35,612.85,616.251058704689381871,128695,1941,79308430.00,63518,49.36,16.75,-10.15
23-February-2018,607.80,623.00,606.00,620.40,614.833247534577932146,322460,15583,198259129.00,118826,36.85,17.00,12.60
22-February-2018,594.80,606.90,591.80,602.15,601.531448408549081935,239090,3158,143820154.00,126872,53.06,15.10,7.35
21-February-2018,575.00,596.75,569.35,594.40,589.580997831463197684,788089,6350,464642299.00,483992,61.41,27.40,19.40
20-February-2018,576.80,582.35,569.20,573.05,575.214285714285714285,77098,1328,44347871.00,16501,21.40,13.15,-3.75
19-February-2018,587.05,587.35,564.05,572.40,572.652883721180258779,186027,4499,106528898.00,61183,32.89,23.30,-14.65
16-February-2018,607.00,613.65,581.40,584.60,596.942850652464726520,198095,2222,118251394.00,81092,40.94,32.25,-22.40
15-February-2018,615.00,618.05,603.95,605.40,609.518901829383630124,185035,1960,112782330.00,67619,36.54,14.10,-9.60
14-February-2018,590.00,613.20,589.00,609.90,604.461094687455170920,355517,3801,214896195.00,181547,51.07,24.20,19.90
12-February-2018,595.00,604.20,585.85,589.30,594.524017951133026760,198539,2997,118036204.00,42247,21.28,18.35,-5.70
9-February-2018,600.05,603.00,590.10,595.85,595.203439789098903664,102797,1929,61185128.00,20211,19.66,12.90,-4.20
8-February-2018,610.00,621.45,595.15,607.95,613.760863123932970562,212623,4811,130499676.00,68303,32.12,26.30,-2.05
7-February-2018,615.00,619.80,597.75,603.10,608.145965279501095130,185366,2483,112729585.00,39029,21.06,22.05,-11.90
6-February-2018,608.00,621.00,591.10,606.15,610.607168917890271879,190489,4417,116313949.00,43072,22.61,29.90,-1.85
5-February-2018,614.80,630.70,609.05,629.20,623.824412049895639883,243388,4209,151831376.00,51556,21.18,21.65,14.40
2-February-2018,608.00,619.80,599.50,616.95,613.870504726762202528,216533,4442,132923222.00,56569,26.12,20.30,8.95
1-February-2018,612.00,619.20,606.75,610.55,612.190573576217241145,147670,2862,90402182.00,35748,24.21,12.45,-1.45
31-January-2018,602.25,626.00,597.30,610.85,613.305486150446789080,605543,9488,371382844.00,263625,43.54,28.70,8.60
30-January-2018,603.00,610.40,593.60,601.35,603.079080144507783156,683977,4835,412492220.00,44023,6.44,16.80,-1.65
29-January-2018,596.50,608.70,596.00,605.40,601.395767330720077323,148984,2290,89598347.00,44473,29.85,12.70,8.90
25-January-2018,600.00,613.35,588.10,598.55,602.143191176550369723,184327,2928,110991248.00,54409,29.52,25.25,-1.45
24-January-2018,586.15,612.00,584.05,601.35,601.228828732989731848,1278419,7274,768622358.00,903915,70.71,27.95,15.20
23-January-2018,568.00,589.50,564.05,587.85,581.479431994674950077,180280,4781,104829112.00,57167,31.71,25.45,19.85
22-January-2018,550.00,572.50,550.00,569.55,564.070403653778591372,108162,1958,61010983.00,38635,35.72,22.50,19.55
19-January-2018,555.00,558.00,547.70,552.60,552.964406234934918849,87122,873,48175365.00,26788,30.75,10.30,-2.40
18-January-2018,555.15,558.75,550.00,552.80,553.238702399671839748,87762,2257,48553335.00,24014,27.36,8.75,-2.35
17-January-2018,557.30,564.00,550.55,553.30,557.227478749819357042,76117,1918,42414484.00,19149,25.16,13.45,-4.00
16-January-2018,548.10,562.50,548.10,557.80,559.309561651396015774,286279,3553,160118582.00,57347,20.03,14.40,9.70
15-January-2018,550.00,554.25,542.70,543.90,547.525677887755188587,117903,1340,64554920.00,17053,14.46,11.55,-6.10
12-January-2018,554.00,554.00,546.00,550.45,551.732898501216960587,93676,1238,51684131.00,20105,21.46,8.00,-3.55
11-January-2018,542.00,553.90,542.00,549.65,549.244727991531060584,213486,2841,117256060.00,38353,17.97,11.90,7.65
10-January-2018,534.05,542.50,533.35,541.20,537.633060914019865382,226122,2997,121570663.00,35941,15.89,9.15,7.15
9-January-2018,530.00,536.95,528.75,531.40,533.059991262961855930,217465,2815,115921891.00,56664,26.06,8.20,1.40
8-January-2018,519.00,541.35,519.00,534.15,535.203006430799742938,234963,3312,125752904.00,88149,37.52,22.35,15.15
5-January-2018,520.00,526.40,515.00,523.80,521.643294574689076537,74134,1377,38671504.00,21425,28.90,11.40,3.80
4-January-2018,520.00,523.25,513.75,520.45,518.003654427431742728,80724,1376,41815327.00,30183,37.39,9.50,0.45
3-January-2018,515.00,524.80,515.00,519.15,520.989640466741692827,168830,2713,87958681.00,50517,29.92,9.80,4.15
2-January-2018,503.00,514.40,503.00,512.35,511.427290106873057714,118739,2002,60726365.00,31408,26.45,11.40,9.35
1-January-2018,500.00,508.00,500.00,502.60,503.596468012035855506,63477,914,31966793.00,21398,33.71,8.00,2.60
29-December-2017,498.45,505.00,496.00,503.85,501.715268190087869833,77501,1007,38883435.00,30516,39.37,9.00,5.40
28-December-2017,503.90,507.95,495.05,498.45,501.454911814906125545,126552,1873,63460122.00,35440,28.00,12.90,-5.45
27-December-2017,494.00,505.50,491.30,503.05,500.505907659309571209,162247,1760,81205582.00,66549,41.02,14.20,9.05
26-December-2017,494.00,497.95,490.00,493.15,493.797405671771583168,41398,617,20442225.00,12619,30.48,7.95,-0.85
22-December-2017,492.90,496.90,488.95,492.55,493.066851895056098750,47149,850,23247609.00,17925,38.02,7.95,-0.35
21-December-2017,495.00,496.55,486.00,492.05,493.921076296857251041,42256,946,20871129.00,11375,26.92,10.55,-2.95
20-December-2017,495.55,495.55,489.30,492.95,493.237288746351482829,55502,676,27375656.00,11143,20.08,6.25,-2.60
19-December-2017,493.95,499.80,493.95,495.05,495.422426464376826775,177567,1990,87970674.00,139546,78.59,5.85,1.10
18-December-2017,501.00,501.00,490.10,493.95,494.139330255567828853,105921,2235,52339732.00,30127,28.44,10.90,-7.05
15-December-2017,515.00,517.00,495.55,501.15,505.361890839075439237,112183,3081,56693013.00,49799,44.39,21.45,-13.85
14-December-2017,506.00,517.00,500.00,514.25,512.851872819634004529,196068,3884,100553841.00,64329,32.81,17.00,8.25
13-December-2017,500.00,507.00,498.55,501.95,502.530515408948520628,390098,4050,196036149.00,334022,85.63,8.45,1.95
12-December-2017,500.10,505.70,498.40,500.65,502.026428271012040415,102239,1591,51326680.00,29581,28.93,7.30,0.55
11-December-2017,495.00,503.85,494.40,500.10,499.897585205967726282,113343,1564,56659892.00,49800,43.94,9.45,5.10
8-December-2017,497.00,499.25,493.50,496.05,496.288328681886809717,109285,3045,54236870.00,53959,49.37,5.75,-0.95
7-December-2017,475.80,499.00,471.50,496.50,489.941009096728074642,214033,3354,104863544.00,52496,24.53,27.50,20.70
6-December-2017,466.00,474.05,464.25,471.55,470.448553387094208776,62871,879,29577571.00,16236,25.82,9.80,5.55
5-December-2017,473.55,473.75,463.00,466.00,465.805237728955338685,83204,2168,38756859.00,26955,32.40,10.75,-7.55
4-December-2017,474.00,486.75,466.15,473.55,476.019334183390619802,72152,1216,34345747.00,19893,27.57,20.60,-0.45
1-December-2017,495.00,495.00,470.00,472.80,478.556770105669139495,101638,1503,48639553.00,33522,32.98,25.00,-22.20
30-November-2017,493.05,493.05,487.25,489.30,490.249258519460081108,33042,475,16198816.00,8929,27.02,5.80,-3.75
29-November-2017,497.85,500.00,493.00,496.25,497.308231295916837423,100045,1000,49753202.00,56791,56.77,7.00,-1.60
