Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-September-2015,276.00,285.35,275.60,278.05,281.578247005232713535,1399274,15508,394005120.00,469738,33.57,9.75,2.05
16-September-2015,272.50,274.00,269.25,272.90,272.471833361737055728,1150084,8178,313365496.00,564956,49.12,4.75,0.40
15-September-2015,273.80,273.80,267.20,269.00,269.288127055055755265,1532501,11964,412684324.00,579684,37.83,6.60,-4.80
14-September-2015,266.80,273.25,263.20,272.05,270.184807136471078125,1306416,13022,352973755.00,524844,40.17,10.05,5.25
11-September-2015,267.70,269.90,264.40,267.25,266.693809127276082240,1690844,12500,450937627.00,690007,40.81,5.50,-0.45
10-September-2015,260.00,269.50,256.45,267.45,261.428461801606893554,1514226,14332,395861774.00,479921,31.69,13.05,7.45
9-September-2015,267.80,268.70,262.85,264.40,265.504455999610708302,1726212,13583,458316978.00,720380,41.73,5.85,-3.40
8-September-2015,251.05,262.50,249.35,261.10,257.567563548117410693,1438949,14475,370626588.00,317075,22.04,13.15,10.05
7-September-2015,259.35,261.60,248.00,249.25,254.517953321364452423,2732642,21449,695506449.00,1166972,42.70,13.60,-10.10
4-September-2015,264.70,265.20,254.80,257.85,258.027357489723411853,1918195,19008,494946787.00,748009,39.00,10.40,-6.85
3-September-2015,268.00,269.70,262.20,266.85,267.347084815174048927,2180565,19091,582967696.00,911040,41.78,7.50,-1.15
2-September-2015,275.25,276.00,263.70,265.25,268.192092141188631193,2352824,21594,631008791.00,1210192,51.44,12.30,-10.00
1-September-2015,275.00,278.25,268.40,271.65,272.194070124949620470,2384401,18965,649019813.00,1197571,50.23,9.85,-3.35
31-August-2015,283.00,284.40,277.00,278.10,280.611433396813109966,682107,9326,191407023.00,214059,31.38,7.40,-4.90
28-August-2015,285.50,289.25,282.00,283.55,285.808724055204578368,729867,9039,208602356.00,194170,26.60,7.25,-1.95
27-August-2015,285.00,285.00,280.45,283.60,283.270816829883595784,2379553,15449,674057922.00,1210504,50.87,4.55,-1.40
26-August-2015,282.00,282.15,276.05,278.45,278.937188802646021977,1791066,11989,499594915.00,893906,49.91,6.10,-3.55
25-August-2015,276.00,284.90,267.40,283.50,275.467171316992831609,2795467,18716,770059387.00,508924,18.21,17.50,7.50
24-August-2015,280.55,284.70,267.65,269.85,278.155266550261756664,3238695,33626,900860071.00,1650129,50.95,17.05,-10.70
21-August-2015,293.70,297.70,288.90,296.10,292.965490713265193977,691524,9108,202592668.00,146043,21.12,8.80,2.40
20-August-2015,302.00,306.65,295.95,298.30,301.280473577684771122,837455,8114,252308839.00,246015,29.38,10.70,-3.70
19-August-2015,301.50,305.10,300.90,303.85,303.453104973219818183,471244,5955,143000455.00,100465,21.32,4.20,2.35
18-August-2015,303.80,304.35,297.80,300.95,300.253314731566165452,677355,8269,203378084.00,294464,43.47,6.55,-2.85
17-August-2015,302.60,304.65,297.00,302.95,301.980151794397480974,588164,7381,177613854.00,123950,21.07,7.65,0.35
14-August-2015,293.55,303.40,292.10,302.30,299.042803469325383829,1370987,13575,409983796.00,508320,37.08,11.30,8.75
13-August-2015,294.00,298.65,290.75,291.85,293.212325737311741002,1157448,17944,339378020.00,338528,29.25,7.90,-2.15
12-August-2015,300.85,301.00,290.35,291.75,294.367589942491727132,939517,13006,276563355.00,327406,34.85,10.65,-9.10
11-August-2015,310.00,310.00,300.80,302.00,304.459480197342916293,621659,7569,189269976.00,197260,31.73,9.20,-8.00
10-August-2015,311.00,314.00,307.10,309.75,311.019073426864577955,420323,5676,130728470.00,116234,27.65,6.90,-1.25
7-August-2015,311.00,312.60,308.50,310.15,310.848161487323302062,351235,4233,109180754.00,94833,27.00,4.10,-0.85
6-August-2015,313.90,313.90,307.70,311.30,309.931864481435938847,544870,6911,168872575.00,149071,27.36,6.20,-2.60
5-August-2015,314.10,319.70,309.05,311.10,313.118304650303233101,914478,10103,286339801.00,341758,37.37,10.65,-3.00
4-August-2015,313.00,315.00,307.35,314.10,312.368833996912326318,1230700,14020,384432324.00,257298,20.91,7.65,1.10
3-August-2015,305.45,313.95,304.30,312.80,310.396795826916322926,1796657,23850,557676576.00,653143,36.35,9.65,7.35
31-July-2015,293.90,308.90,293.60,302.50,303.312967633863213254,4320287,31855,1310399071.00,2226611,51.54,15.30,8.60
30-July-2015,290.00,293.65,287.75,290.95,291.360820011207527288,1074278,10008,313002519.00,587792,54.72,5.90,0.95
29-July-2015,288.00,289.90,284.15,289.20,287.629111282899210490,1117656,9514,321470402.00,576934,51.62,5.75,1.20
