Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-April-2015,1663.70,1672.00,1646.00,1654.80,1659.674539732218452752,171259,15851,284234202.00,36011,21.03,26.00,-8.90
28-April-2015,1665.00,1678.50,1638.45,1665.35,1657.378308946165680060,200857,18864,332896035.00,41494,20.66,40.05,0.35
27-April-2015,1683.80,1696.80,1658.00,1667.40,1674.697000056807325046,193637,19325,324283303.00,68828,35.54,38.80,-16.40
24-April-2015,1730.00,1730.00,1671.40,1679.60,1690.869715524061779780,174426,18082,294931641.00,50356,28.87,58.60,-50.40
23-April-2015,1748.80,1761.00,1713.50,1724.95,1734.219058734823093171,193633,23279,335802039.00,47895,24.73,47.50,-23.85
22-April-2015,1699.90,1751.45,1686.00,1744.90,1717.649926903924345561,175112,18965,300781114.00,37423,21.37,65.45,45.00
21-April-2015,1701.05,1720.45,1682.00,1689.40,1701.444264965203462154,148578,14982,252797186.00,43025,28.96,38.45,-11.65
20-April-2015,1745.00,1747.30,1671.40,1698.50,1709.190468362217084190,188572,18426,322305465.00,51450,27.28,75.90,-46.50
17-April-2015,1764.90,1766.00,1734.50,1742.25,1752.263376016701288769,96759,10363,169547252.00,23508,24.30,31.50,-22.65
16-April-2015,1789.95,1789.95,1735.60,1752.50,1756.586168110092252715,216037,15522,379487606.00,80952,37.47,54.35,-37.45
15-April-2015,1808.90,1820.00,1772.00,1788.35,1811.169735710638755273,297704,15750,539192475.00,67037,22.52,48.00,-20.55
13-April-2015,1780.00,1804.00,1773.00,1801.95,1789.145940005583176969,282993,20396,506315777.00,138615,48.98,31.00,21.95
10-April-2015,1780.00,1780.00,1751.00,1761.45,1761.629947215103927108,91314,9792,160861477.00,24574,26.91,29.00,-18.55
9-April-2015,1787.30,1788.05,1755.20,1769.90,1769.790923626704878070,114451,10734,202554341.00,29324,25.62,32.85,-17.40
8-April-2015,1776.10,1786.05,1761.10,1775.95,1776.120500492217260418,210273,20063,373470186.00,70593,33.57,24.95,-0.15
7-April-2015,1770.00,1783.00,1750.35,1769.60,1768.171029896853238389,152792,16820,270162388.00,35591,23.29,32.65,-0.40
6-April-2015,1737.00,1761.90,1722.85,1755.80,1741.888084345920061073,172907,14271,301184643.00,51709,29.91,39.05,18.80
1-April-2015,1724.90,1739.00,1718.25,1734.20,1730.295761401940518092,107394,10342,185823383.00,19211,17.89,20.75,9.30
31-March-2015,1735.00,1746.75,1712.75,1719.00,1728.422179796969334056,141949,14027,245347800.00,29280,20.63,34.00,-16.00
30-March-2015,1690.00,1735.00,1684.00,1728.20,1714.450602715058698065,228798,18330,392262869.00,78104,34.14,51.00,38.20
27-March-2015,1647.00,1682.30,1641.60,1676.85,1664.019498550369553677,342846,25103,570502429.00,134413,39.21,40.70,29.85
26-March-2015,1622.00,1663.65,1616.35,1636.00,1643.565278804303194547,243540,21564,400273888.00,70095,28.78,47.30,14.00
25-March-2015,1675.00,1677.60,1626.00,1633.10,1644.079615057595138937,184651,15914,303580945.00,54956,29.76,51.60,-41.90
24-March-2015,1675.00,1688.00,1656.10,1671.75,1674.361943741149208256,186424,14885,312141251.00,63839,34.24,31.90,-3.25
23-March-2015,1677.30,1688.85,1663.80,1671.50,1676.490969469011555013,118044,12466,197899700.00,36317,30.77,25.05,-5.80
20-March-2015,1678.00,1697.50,1655.00,1669.95,1680.764039810735845978,214515,17798,360549098.00,57322,26.72,42.50,-8.05
19-March-2015,1716.10,1739.50,1671.00,1683.05,1716.639371729769190446,310949,26660,533787296.00,135421,43.55,68.50,-33.05
18-March-2015,1721.30,1726.65,1694.00,1700.65,1711.478152136543601459,180338,13966,308644547.00,44141,24.48,32.65,-20.65
17-March-2015,1698.00,1720.05,1683.15,1713.40,1701.666113061817931050,174011,14655,296108622.00,39778,22.86,36.90,15.40
16-March-2015,1699.00,1709.70,1673.00,1681.00,1689.731623729614748286,169240,15734,285970180.00,35114,20.75,36.70,-18.00
13-March-2015,1766.55,1769.50,1685.10,1693.55,1716.827282681036518602,279474,25643,479808588.00,81472,29.15,84.40,-73.00
12-March-2015,1752.00,1764.85,1742.10,1748.00,1752.981891933049991001,144466,11995,253246282.00,44750,30.98,22.75,-4.00
11-March-2015,1765.00,1766.30,1733.20,1740.30,1745.395104116778079826,148247,15173,258749588.00,37802,25.50,33.10,-24.70
10-March-2015,1773.50,1789.70,1724.05,1752.85,1758.388298745248666078,225463,21549,396451501.00,47310,20.98,65.65,-20.65
9-March-2015,1814.60,1821.00,1756.00,1762.65,1786.231845468843453027,225715,19999,403179321.00,65537,29.04,65.00,-51.95
5-March-2015,1846.00,1850.00,1796.35,1825.20,1819.998448507394578902,230101,18443,418783463.00,76748,33.35,53.65,-20.80
4-March-2015,1865.00,1892.95,1817.65,1838.90,1853.781301616594807062,304529,27246,564530166.00,99054,32.53,75.30,-26.10
3-March-2015,1850.00,1858.00,1828.10,1848.90,1844.476171372156385290,286651,21067,528720939.00,99495,34.71,29.90,-1.10
2-March-2015,1780.40,1848.00,1780.25,1843.50,1825.394734361263420056,912254,49891,1665223648.00,511969,56.12,67.75,63.10
28-February-2015,1778.00,1800.00,1718.55,1766.90,1766.512505279651656245,750523,57720,1325808265.00,116268,15.49,81.45,-11.10
27-February-2015,1701.00,1765.00,1700.00,1758.55,1746.294033132212654145,540803,40449,944401052.00,218067,40.32,65.00,57.55
26-February-2015,1701.10,1702.10,1672.00,1680.05,1686.429577424988272794,176939,15189,298395163.00,41115,23.24,30.10,-21.05
25-February-2015,1725.00,1734.00,1685.00,1697.70,1711.798044057963874194,162377,13139,277956631.00,50442,31.06,49.00,-27.30
24-February-2015,1690.30,1724.00,1690.10,1720.25,1709.847085904421538163,227206,16444,388487517.00,94821,41.73,33.90,29.95
23-February-2015,1682.35,1711.80,1680.00,1685.95,1696.639992448818389114,201293,16563,341521754.00,82817,41.14,31.80,3.60
20-February-2015,1705.00,1715.00,1673.10,1677.80,1690.560629357726350161,178849,15245,302355078.00,47050,26.31,41.90,-27.20
19-February-2015,1670.00,1710.00,1662.50,1699.50,1682.180910957961988872,210833,17750,354659248.00,53108,25.19,47.50,29.50
18-February-2015,1650.00,1674.00,1650.00,1664.10,1667.637536330897763985,172718,15921,288031020.00,68121,39.44,24.00,14.10
16-February-2015,1663.00,1678.45,1642.95,1649.95,1654.097722524689794884,126368,11933,209025021.00,24360,19.28,35.50,-13.05
13-February-2015,1660.35,1674.25,1651.00,1661.75,1663.556646673352128310,158553,13004,263761897.00,38288,24.15,23.25,1.40
12-February-2015,1620.00,1656.75,1606.25,1646.80,1625.682923903748902104,258449,20839,420156126.00,51280,19.84,50.50,26.80
11-February-2015,1586.10,1623.95,1586.10,1614.20,1609.649814484379868014,247149,20569,397823342.00,65286,26.42,37.85,28.10
10-February-2015,1550.80,1612.00,1532.00,1573.80,1573.312265362681496524,706143,55516,1110983443.00,115144,16.31,80.00,23.00
9-February-2015,1673.30,1673.30,1549.85,1573.00,1606.588415117366427337,504744,44991,810915863.00,152209,30.16,123.45,-100.30
6-February-2015,1680.00,1694.40,1664.05,1684.35,1681.887608319469777448,149673,12907,251733164.00,29235,19.53,30.35,4.35
5-February-2015,1693.50,1705.00,1675.00,1683.60,1691.169559656495523478,142298,13517,240650046.00,28434,19.98,30.00,-9.90
4-February-2015,1725.65,1731.05,1685.00,1689.95,1707.614779714330262417,147513,13879,251895379.00,39821,26.99,46.05,-35.70
3-February-2015,1740.60,1748.00,1710.00,1722.70,1725.403325637031267386,143792,15472,248099195.00,31654,22.01,38.00,-17.90
2-February-2015,1695.00,1739.50,1695.00,1733.25,1724.156789641255074625,168978,15102,291344566.00,47837,28.31,44.50,38.25
30-January-2015,1730.00,1740.00,1685.00,1700.10,1712.360274987269107911,216010,18699,369886943.00,52597,24.35,55.00,-29.90
29-January-2015,1695.00,1727.50,1690.00,1719.30,1707.046104906276378298,143347,12169,244699938.00,36334,25.35,37.50,24.30
28-January-2015,1740.00,1740.00,1685.05,1697.65,1714.883419751481625912,207711,18648,356200150.00,60503,29.13,54.95,-42.35
27-January-2015,1720.00,1749.50,1718.00,1741.40,1737.949442980331732767,262199,20265,455688606.00,71837,27.40,31.50,21.40
23-January-2015,1675.40,1712.95,1673.10,1706.05,1702.496794778232515777,342566,28658,583217517.00,112753,32.91,39.85,30.65
22-January-2015,1656.30,1668.00,1653.00,1663.10,1661.409969099257804603,138508,11471,230118572.00,41194,29.74,15.00,6.80
21-January-2015,1632.30,1665.00,1632.00,1648.90,1649.253455194683388268,597072,24323,984723059.00,96157,16.10,33.00,16.60
