Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-August-2016,403.50,410.00,402.50,407.40,406.843730045858245776,275632,4329,112139151.00,90252,32.74,7.50,3.90
29-August-2016,410.00,410.00,400.30,402.15,402.429971367504133564,24797,681,9979056.00,8269,33.35,9.70,-7.85
26-August-2016,396.30,408.90,396.30,406.05,403.830908494919186061,39659,1136,16015530.00,8612,21.72,12.60,9.75
25-August-2016,406.00,408.50,393.00,396.30,400.589303795526372311,32591,1384,13055606.00,8353,25.63,15.50,-9.70
24-August-2016,408.00,410.40,401.60,403.70,405.298119149331969146,150517,3496,61004257.00,66058,43.89,8.80,-4.30
23-August-2016,407.00,407.35,402.65,405.55,405.225018504811250925,35126,1536,14233934.00,12285,34.97,4.70,-1.45
22-August-2016,400.90,406.45,399.60,403.35,403.886473687011121162,37586,1106,15180477.00,7860,20.91,6.85,2.45
19-August-2016,404.90,404.90,394.55,401.85,399.147095791277851837,26255,1008,10479607.00,5538,21.09,10.35,-3.05
18-August-2016,405.00,405.80,397.50,398.80,400.437526314485969735,40377,1319,16168466.00,11781,29.18,8.30,-6.20
17-August-2016,404.60,409.50,401.00,404.45,404.722664724712879098,65913,1783,26676485.00,18191,27.60,8.50,-0.15
16-August-2016,402.00,408.00,392.75,404.25,394.524614458051210921,273965,1529,108085936.00,237633,86.74,15.25,2.25
12-August-2016,409.00,409.00,400.00,402.25,402.669347402930027661,39044,1376,15721822.00,6077,15.56,9.00,-6.75
11-August-2016,405.00,405.90,398.70,401.15,401.047500053394844193,46821,1644,18777445.00,7156,15.28,7.20,-3.85
10-August-2016,420.00,420.15,403.40,405.00,408.524354940213971050,31780,927,12982904.00,5495,17.29,16.75,-15.00
9-August-2016,424.90,424.90,414.30,419.65,417.390702419119790148,27448,999,11456540.00,4489,16.35,10.60,-5.25
8-August-2016,416.80,421.85,415.05,419.60,418.596836130532564294,65363,1709,27360745.00,23317,35.67,6.80,2.80
5-August-2016,406.80,418.00,404.35,416.40,413.552060483915865893,89809,2918,37140697.00,28529,31.77,13.65,9.60
4-August-2016,414.40,414.40,398.10,406.80,404.221089412586869588,128785,4260,52057613.00,22815,17.72,16.30,-7.60
3-August-2016,425.00,426.85,396.00,414.40,413.456412159316903551,479698,10205,198334214.00,51875,10.81,30.85,-10.60
2-August-2016,424.00,429.25,421.45,423.30,425.808908496852675687,108346,3512,46134692.00,19898,18.37,7.80,-0.70
1-August-2016,423.35,426.10,416.35,420.80,421.758104027801515410,52659,2177,22209360.00,12365,23.48,9.75,-2.55
29-July-2016,424.00,427.15,418.00,419.05,419.717903010557914915,312467,873,131147994.00,4996,1.60,9.15,-4.95
28-July-2016,411.65,432.00,410.05,427.10,422.048862360983573104,98010,3062,41365009.00,27146,27.70,21.95,15.45
27-July-2016,414.15,416.15,407.65,411.45,411.657819615306191803,29426,830,12113443.00,4821,16.38,8.50,-2.70
26-July-2016,413.00,419.05,411.30,413.40,415.638377192982456140,50160,1454,20848421.00,12317,24.56,7.75,0.40
25-July-2016,410.65,416.80,409.00,412.90,413.205711080243615770,37436,1517,15468769.00,3806,10.17,7.80,2.25
22-July-2016,410.00,411.40,405.90,409.80,409.222241736625803505,28469,996,11650148.00,12327,43.30,5.50,-0.20
21-July-2016,411.80,414.05,406.20,408.15,408.926185851243812268,31918,1165,13052106.00,9571,29.99,7.85,-3.65
20-July-2016,412.00,417.15,406.25,410.70,411.336230986129199489,158174,2040,65062697.00,21360,13.50,10.90,-1.30
19-July-2016,413.10,415.30,409.95,412.90,412.561005614787710554,31702,1259,13079009.00,7253,22.88,5.35,-0.20
18-July-2016,427.00,427.00,404.70,413.05,414.026079305321159144,69327,2355,28703186.00,17307,24.96,22.30,-13.95
15-July-2016,425.00,434.95,415.00,417.50,427.611459751194960590,252728,7056,108069389.00,31931,12.63,19.95,-7.50
14-July-2016,406.00,416.25,406.00,414.75,412.782047581161859030,142031,3635,58627847.00,31261,22.01,10.25,8.75
13-July-2016,405.00,407.25,401.00,404.20,404.084016664462372702,30244,1270,12221117.00,4681,15.48,6.25,-0.80
12-July-2016,402.00,408.20,402.00,405.35,406.317445156519595760,32456,1018,13187439.00,7874,24.26,6.20,3.35
11-July-2016,406.15,407.00,400.55,400.70,400.948760842340697883,216397,1294,86764109.00,190846,88.19,6.45,-5.45
8-July-2016,402.00,406.05,398.10,401.00,400.635139357580302462,32004,878,12821927.00,9836,30.73,7.95,-1.00
7-July-2016,403.40,404.50,401.05,401.45,401.746397968099471682,516167,701,207368233.00,487619,94.47,3.45,-1.95
5-July-2016,404.50,407.05,399.95,401.80,404.439328507417817076,209563,1046,84755519.00,187506,89.47,7.10,-2.70
4-July-2016,410.00,410.00,404.45,405.00,405.236872931815360032,185247,850,75068915.00,162671,87.81,5.55,-5.00
1-July-2016,410.00,413.25,403.25,405.35,407.612738135671720134,129548,3529,52805415.00,37975,29.31,10.00,-4.65
30-June-2016,396.00,408.95,396.00,404.70,402.408065470485778337,119993,3210,48286151.00,34738,28.95,12.95,8.70
29-June-2016,389.60,397.95,387.70,396.30,393.132617037605525709,65150,1721,25612590.00,17302,26.56,10.25,6.70
28-June-2016,393.00,395.00,388.20,389.60,389.909370199692780337,44919,1007,17514339.00,9094,20.25,6.80,-3.40
27-June-2016,395.00,395.70,388.00,390.85,392.352863547617325909,55316,1421,21703391.00,9710,17.55,7.70,-4.15
24-June-2016,381.20,400.35,380.45,390.60,391.283939695528769950,217032,4660,84921136.00,30220,13.92,19.90,9.40
