Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-July-2017,734.00,746.85,727.00,729.85,734.029855270726133660,128654,3116,94435877.00,22927,17.82,19.85,-4.15
12-July-2017,736.00,739.00,721.00,731.50,728.575148592817923907,185406,4018,135082204.00,48181,25.99,18.00,-4.50
11-July-2017,741.75,755.65,731.20,734.35,744.463148135707087672,372125,8849,277033349.00,83134,22.34,24.45,-7.40
10-July-2017,681.25,816.15,681.25,734.15,748.186427358847579734,7113516,108073,5322236122.00,2106803,29.62,134.90,52.90
7-July-2017,655.20,685.65,654.55,680.15,676.363437663927260010,217322,5071,146988655.00,65831,30.29,31.10,24.95
6-July-2017,653.10,663.85,653.10,657.05,659.491415313225058004,32325,938,21318060.00,9783,30.26,10.75,3.95
5-July-2017,663.00,663.00,648.15,652.25,651.682255468796566728,83885,2171,54666366.00,19277,22.98,14.85,-10.75
4-July-2017,670.50,674.65,653.10,655.25,662.629543118751751845,53515,1542,35460620.00,14269,26.66,21.55,-15.25
3-July-2017,649.00,673.00,649.00,670.10,667.539036846741949593,162321,4071,108355604.00,47734,29.41,24.00,21.10
30-June-2017,639.35,649.55,636.65,646.85,644.986898973527822798,44424,1308,28652898.00,16335,36.77,12.90,7.50
29-June-2017,635.00,653.40,634.00,638.40,643.617338888731422956,105843,2668,68122390.00,20150,19.04,19.40,3.40
28-June-2017,646.00,646.00,638.00,640.65,640.815171446833955339,48499,1204,31078895.00,12083,24.91,8.00,-5.35
27-June-2017,640.00,648.00,637.50,642.20,642.285071028091682886,68846,2056,44218758.00,20061,29.14,10.50,2.20
23-June-2017,642.00,647.00,635.00,638.45,639.942593442275791479,56666,1441,36262987.00,19482,34.38,12.00,-3.55
22-June-2017,645.00,648.70,638.00,640.40,643.231377719182597231,36408,1110,23418768.00,11741,32.25,10.70,-4.60
21-June-2017,642.70,646.15,640.85,644.30,643.714318224919400720,26365,780,16971528.00,7072,26.82,5.30,1.60
20-June-2017,646.85,649.80,640.80,643.35,644.334054948903250453,94233,2730,60717531.00,12805,13.59,9.00,-3.50
19-June-2017,645.00,650.50,639.00,645.30,644.265696077589906445,93208,2436,60050717.00,15724,16.87,11.50,0.30
16-June-2017,660.70,664.00,639.00,642.15,647.834694647447426370,113983,3076,73842142.00,30494,26.75,25.00,-18.55
15-June-2017,642.50,663.35,642.50,657.30,657.407585142747454761,135449,6141,89045200.00,40480,29.89,20.85,14.80
14-June-2017,643.70,649.85,642.60,643.35,646.260127145305821345,46089,1315,29785483.00,11999,26.03,7.25,-0.35
13-June-2017,645.00,652.60,640.30,644.10,646.084101359152504608,98738,2362,63793052.00,22935,23.23,12.30,-0.90
12-June-2017,649.00,655.90,642.20,647.50,650.217880599496640490,132311,2866,86030978.00,30256,22.87,13.70,-1.50
9-June-2017,657.05,659.50,646.85,650.80,653.418098494629758374,140962,3639,92107122.00,33177,23.54,12.65,-6.25
8-June-2017,642.50,659.75,642.50,651.40,652.516593562859260149,149787,4430,97738503.00,26821,17.91,17.25,8.90
7-June-2017,632.50,651.00,629.10,644.75,644.338760765057023174,213422,6929,137516067.00,56335,26.40,21.90,12.25
6-June-2017,630.55,635.00,622.35,630.70,626.358262013608335105,300992,3740,188528826.00,184267,61.22,12.65,0.15
5-June-2017,623.30,636.35,621.75,630.95,630.560160997376505146,178388,4244,112484366.00,71364,40.00,14.60,7.65
2-June-2017,603.50,625.25,603.50,618.35,613.484414367424878665,226234,5852,138791033.00,39727,17.56,21.75,14.85
1-June-2017,583.05,615.50,583.05,601.75,606.100759790765825084,299951,8151,181800529.00,38923,12.98,32.45,18.70
31-May-2017,591.00,591.00,575.65,583.40,583.113219030280738846,755827,8468,440732715.00,518562,68.61,15.35,-7.60
30-May-2017,567.30,590.40,561.00,586.95,581.522266342567680403,215572,6462,125359918.00,33457,15.52,29.40,19.65
29-May-2017,546.20,587.35,533.10,569.50,565.839674689840489394,419784,14345,237530442.00,47687,11.36,54.25,23.30
26-May-2017,548.00,561.25,543.00,546.65,550.969631054497466924,178834,5126,98532103.00,45855,25.64,18.25,-1.35
25-May-2017,559.95,559.95,540.60,551.30,549.018673477245309171,155836,5343,85556874.00,41386,26.56,19.35,-8.65
24-May-2017,575.00,575.25,553.00,557.35,563.475448940096313965,133314,4707,75119166.00,47075,35.31,22.25,-17.65
23-May-2017,596.50,596.55,573.00,576.20,578.021520723530763285,143629,4518,83020653.00,45929,31.98,23.55,-20.30
22-May-2017,611.00,613.95,592.00,595.80,602.465692628494138863,70976,2376,42760605.00,30683,43.23,21.95,-15.20
19-May-2017,616.00,617.00,603.90,611.35,610.588500769822940723,103920,2880,63452357.00,31663,30.47,13.10,-4.65
18-May-2017,615.00,625.50,610.00,612.50,616.828404148947704465,83009,2315,51202309.00,32654,39.34,15.50,-2.50
17-May-2017,624.05,624.50,619.00,619.85,621.079486559325547647,57884,1776,35950565.00,17846,30.83,5.50,-4.20
16-May-2017,626.65,628.35,621.65,623.85,624.825337771685921284,66391,1612,41482779.00,14526,21.88,6.70,-2.80
15-May-2017,626.10,631.00,621.75,624.20,626.047507025798099087,63338,1544,39652597.00,18961,29.94,9.25,-1.90
12-May-2017,635.00,635.15,625.00,626.00,627.996105317368353289,62136,1595,39021166.00,17549,28.24,10.15,-9.00
11-May-2017,637.95,644.45,634.00,634.90,638.628066293856755741,98531,2262,62924662.00,25635,26.02,10.45,-3.05
10-May-2017,634.00,642.00,632.65,637.60,638.465467403086770247,77492,1912,49475966.00,23855,30.78,9.35,3.60
9-May-2017,632.70,638.10,629.60,632.10,633.403469837813695112,71646,1759,45380825.00,18562,25.91,8.50,-0.60
8-May-2017,627.60,629.50,624.00,627.55,627.033709310015430964,54436,1366,34133207.00,15807,29.04,5.50,-0.05
5-May-2017,627.00,634.10,623.85,626.30,627.473863772395355332,100244,2282,62900490.00,38719,38.62,10.25,-0.70
4-May-2017,625.00,632.20,625.00,626.80,627.879437621636131803,59604,1928,37424126.00,15154,25.42,7.20,1.80
3-May-2017,628.00,631.95,623.00,624.40,626.007745450660589010,56162,1748,35157847.00,14682,26.14,8.95,-3.60
2-May-2017,630.00,635.70,623.15,627.00,628.282029790040672749,72776,2096,45723853.00,17679,24.29,12.55,-3.00
28-April-2017,631.00,633.95,625.25,627.95,629.233417398723081105,106663,2692,67115924.00,25373,23.79,8.70,-3.05
27-April-2017,645.70,645.70,628.00,630.95,634.858869133036995554,114284,3200,72554211.00,34198,29.92,17.70,-14.75
26-April-2017,630.00,646.90,629.85,644.20,640.303256445047489823,162140,3963,103818770.00,43951,27.11,17.05,14.20
25-April-2017,638.00,648.00,634.80,646.75,641.665119590898792763,154485,4402,99127636.00,45704,29.58,13.20,8.75
