Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-July-2017,403.05,407.80,402.55,405.60,405.604069097888675623,130250,1494,52829930.00,39456,30.29,5.25,2.55
13-July-2017,400.00,405.00,399.05,402.95,401.042896577107103422,163020,1552,65378013.00,72439,44.44,5.95,2.95
12-July-2017,398.00,404.00,394.30,397.20,396.909360628986797211,411201,3761,163209526.00,154740,37.63,9.70,-0.80
11-July-2017,405.00,409.00,392.95,395.45,401.350702879073177042,556568,6042,223378958.00,180159,32.37,16.05,-9.55
10-July-2017,386.00,410.00,384.70,405.40,401.130305002224203216,3963217,39034,1589766444.00,2581686,65.14,25.30,19.40
7-July-2017,382.00,386.00,382.00,384.65,384.810316975984492228,111428,1665,42878644.00,32164,28.87,4.00,2.65
6-July-2017,379.00,382.70,374.15,381.40,380.251700956120880997,468560,1645,178170737.00,385185,82.21,8.55,2.40
5-July-2017,384.00,384.00,373.35,376.30,375.550327272727272727,68750,1477,25819085.00,20909,30.41,10.65,-7.70
4-July-2017,384.95,384.95,378.05,379.30,379.675022262642338808,52779,635,20038868.00,7032,13.32,6.90,-5.65
3-July-2017,382.00,383.90,377.20,381.85,379.835694836155525841,266991,1269,101412712.00,204457,76.58,6.70,-0.15
30-June-2017,382.00,382.35,372.75,379.15,377.493096135361518392,131086,1680,49484060.00,28954,22.09,9.60,-2.85
29-June-2017,377.00,386.45,376.95,382.60,383.109032989504288009,287546,5010,110161470.00,130646,45.43,9.50,5.60
28-June-2017,372.00,381.50,367.70,377.35,374.223486428321182496,179823,2345,67293990.00,62609,34.82,13.80,5.35
27-June-2017,365.50,375.60,365.50,371.80,371.168615004595588235,278528,1996,103380852.00,160851,57.75,10.10,6.30
23-June-2017,365.75,368.20,363.40,365.90,365.488869711683423616,192358,3369,70304708.00,72823,37.86,4.80,0.15
22-June-2017,366.80,368.75,362.00,365.45,367.486946178665111374,348059,1551,127907139.00,265910,76.40,6.75,-1.35
21-June-2017,367.00,367.80,364.55,366.05,366.704368832086483275,888773,2281,325916942.00,786328,88.47,3.25,-0.95
20-June-2017,368.00,370.40,365.00,366.00,367.132244806905250152,116549,1339,42788896.00,44788,38.43,5.40,-2.00
19-June-2017,365.00,368.55,364.70,367.05,366.891578020733298859,324888,2878,119198671.00,238456,73.40,3.85,2.05
16-June-2017,365.30,367.50,361.00,364.75,363.998376490490872875,73298,1133,26680353.00,27666,37.74,6.50,-0.55
15-June-2017,364.50,370.20,364.00,365.00,367.022228359570497208,119487,1725,43854385.00,49252,41.22,6.20,0.50
14-June-2017,363.00,369.00,361.40,365.10,364.841231382516708876,109373,709,39903780.00,8142,7.44,7.60,2.10
13-June-2017,365.40,368.60,362.20,363.55,363.610729764818906353,1593623,1845,579458422.00,1547298,97.09,6.40,-1.85
12-June-2017,368.00,371.75,363.50,365.40,366.478761911797296299,135370,1676,49610230.00,60936,45.01,8.25,-2.60
9-June-2017,368.75,371.15,366.70,367.90,368.104945945945945945,185000,2527,68099415.00,123042,66.51,4.45,-0.85
8-June-2017,373.00,373.85,367.30,368.40,369.174577268723938006,239573,4426,88444261.00,97000,40.49,6.55,-4.60
7-June-2017,375.00,375.40,370.20,372.70,373.090428054580685375,147598,2796,55067401.00,82484,55.88,5.20,-2.30
6-June-2017,372.35,372.50,367.50,368.35,368.359746536851599176,648615,3829,238923657.00,443236,68.34,5.00,-4.00
5-June-2017,373.00,377.25,371.30,372.35,372.946711549202228025,331235,1281,123533004.00,253861,76.64,5.95,-0.65
2-June-2017,373.20,381.35,369.95,373.15,375.622683784921675756,206641,3040,77619047.00,41071,19.88,11.40,-0.05
1-June-2017,370.00,373.00,365.75,367.15,368.230927491647970530,102071,1956,37585699.00,39575,38.77,7.25,-2.85
31-May-2017,371.00,376.50,368.20,371.80,371.616577771970254923,1010184,6581,375401121.00,635345,62.89,8.30,0.80
30-May-2017,373.00,376.70,368.75,369.75,371.228082319152013554,290382,2884,107797953.00,144555,49.78,7.95,-3.25
29-May-2017,373.50,378.45,367.90,373.05,373.700129772719155167,83993,1490,31388195.00,6703,7.98,10.55,-0.45
26-May-2017,368.00,380.10,367.65,373.70,375.407081495240306477,129210,3417,48506349.00,50667,39.21,12.45,5.70
25-May-2017,366.15,376.20,361.15,369.55,371.363667333364624229,660469,8033,245274190.00,345539,52.32,15.05,3.40
24-May-2017,368.00,373.00,361.60,368.50,369.527434334225970030,175510,4223,64855760.00,56747,32.33,11.40,0.50
23-May-2017,373.50,376.00,370.20,371.45,372.990223931827777473,1241092,3346,462915183.00,1108538,89.32,5.80,-2.05
22-May-2017,371.00,378.20,371.00,371.90,374.240057845263919016,74682,1619,27948996.00,13853,18.55,7.20,0.90
19-May-2017,375.00,379.25,368.55,372.55,373.996723592222879204,143755,2431,53763899.00,43179,30.04,10.70,-2.45
18-May-2017,373.00,381.50,368.60,370.80,375.325407775614734733,105818,1810,39716184.00,19417,18.35,12.90,-2.20
17-May-2017,374.70,380.50,370.50,376.00,376.782193654669275008,135974,2697,51232582.00,32729,24.07,10.00,1.30
16-May-2017,367.00,377.40,367.00,374.70,374.586618300070981693,242316,3912,90768331.00,44970,18.56,10.40,7.70
15-May-2017,365.00,369.50,361.65,363.85,364.953845573250811381,132490,3093,48352735.00,46133,34.82,7.85,-1.15
12-May-2017,362.15,370.55,361.55,364.90,364.875466022025248455,279225,2454,101882352.00,129349,46.32,9.00,2.75
11-May-2017,371.70,371.70,362.65,366.10,365.754552463601807358,557720,5173,203988629.00,239552,42.95,9.05,-5.60
10-May-2017,337.00,380.05,336.95,372.70,364.276991457842053249,1635184,24044,595659908.00,259576,15.87,43.10,35.70
9-May-2017,350.00,350.50,343.40,345.50,346.784322281371884293,148963,2509,51658033.00,28038,18.82,7.10,-4.50
8-May-2017,344.75,355.25,344.70,351.25,350.352336572146209266,121032,1901,42403844.00,46278,38.24,10.55,6.50
5-May-2017,345.95,348.75,343.00,344.65,345.394831245888208934,80561,1219,27825353.00,14927,18.53,5.75,-1.30
4-May-2017,347.75,351.30,343.80,345.90,347.218921010447183682,72364,1403,25126150.00,23525,32.51,7.50,-1.85
3-May-2017,347.50,350.10,344.05,346.45,347.236574827450760338,71284,920,24752412.00,19067,26.75,6.05,-1.05
2-May-2017,350.15,355.30,346.15,347.50,349.939415775678037092,111019,1431,38849924.00,23651,21.30,9.15,-2.65
28-April-2017,356.40,357.85,350.55,354.60,354.150635714617564616,129146,2074,45737138.00,30958,23.97,7.30,-1.80
27-April-2017,356.45,361.35,353.80,357.95,358.167851519633570303,146713,1999,52547880.00,23830,16.24,7.55,1.50
26-April-2017,350.10,359.95,350.10,357.95,356.926719414966068758,165187,3028,58959654.00,38252,23.16,9.85,7.85
