Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-May-2015,4450.00,4470.00,4360.00,4426.35,4404.516759776536312849,1432,329,6307268.00,526,36.73,110.00,-23.65
27-May-2015,4498.00,4500.00,4316.00,4409.30,4378.204475308641975308,2592,491,11348306.00,631,24.34,184.00,-88.70
26-May-2015,4675.00,4675.00,4459.95,4482.60,4531.153439153439153439,2268,442,10276656.00,470,20.72,215.05,-192.40
25-May-2015,4515.00,4545.00,4440.00,4499.85,4491.164478764478764478,1295,265,5816058.00,432,33.36,105.00,-15.15
22-May-2015,4565.85,4578.95,4480.00,4494.10,4525.943061999156474061,2371,371,10731011.00,1143,48.21,98.95,-71.75
21-May-2015,4520.00,4613.50,4481.00,4597.00,4559.171964285714285714,5600,878,25531363.00,2165,38.66,132.50,77.00
20-May-2015,4520.00,4530.00,4394.90,4499.15,4471.237090255949708127,13362,2739,59744670.00,1990,14.89,135.10,-20.85
19-May-2015,4468.40,4545.00,4426.00,4482.75,4488.464394710071210579,1966,452,8824321.00,826,42.01,119.00,14.35
18-May-2015,4492.75,4549.70,4441.95,4458.40,4482.334322453016815034,2022,353,9063280.00,980,48.47,107.75,-34.35
15-May-2015,4400.00,4494.60,4400.00,4465.30,4457.657125077784691972,1607,297,7163455.00,622,38.71,94.60,65.30
14-May-2015,4326.50,4416.95,4326.50,4391.70,4379.612568463534159700,6938,327,30385752.00,6170,88.93,90.45,65.20
13-May-2015,4330.00,4402.45,4320.35,4342.20,4355.960276338514680483,1158,264,5044202.00,401,34.63,82.10,12.20
12-May-2015,4362.65,4383.35,4275.00,4328.75,4326.909319899244332493,794,235,3435566.00,235,29.60,108.35,-33.90
11-May-2015,4331.00,4435.10,4330.00,4351.80,4374.104187946884576098,979,289,4282248.00,190,19.41,105.10,20.80
8-May-2015,4214.00,4355.80,4202.65,4340.95,4261.563829787234042553,2068,883,8812914.00,822,39.75,153.15,126.95
7-May-2015,4325.50,4325.50,4093.80,4184.80,4201.366795366795366795,1554,676,6528924.00,344,22.14,231.70,-140.70
6-May-2015,4255.00,4373.95,4114.50,4271.95,4235.269097222222222222,1728,693,7318545.00,399,23.09,259.45,16.95
5-May-2015,4344.95,4394.95,4249.00,4280.00,4330.413906079359301055,2747,1072,11895647.00,845,30.76,145.95,-64.95
4-May-2015,4002.05,4250.00,3941.45,4205.85,4079.366797044763146458,2301,842,9386623.00,655,28.47,308.55,203.80
30-April-2015,3999.00,4081.00,3960.00,4009.45,3998.580301129234629861,1594,511,6373737.00,497,31.18,121.00,10.45
29-April-2015,4008.00,4061.25,3963.05,4008.35,3992.576669802445907808,1063,412,4244109.00,347,32.64,98.20,0.35
28-April-2015,3941.75,4064.60,3938.80,3989.45,4002.051964512040557667,2367,611,9472857.00,606,25.60,125.80,47.70
27-April-2015,4103.00,4160.00,3975.05,3992.40,4016.298062593144560357,2013,703,8084808.00,780,38.75,184.95,-110.60
24-April-2015,4240.00,4265.00,4103.00,4135.40,4178.015818431911966987,1454,644,6074835.00,541,37.21,162.00,-104.60
23-April-2015,4311.35,4311.35,4253.00,4281.30,4272.879637262984336356,1213,566,5183003.00,520,42.87,58.35,-30.05
22-April-2015,4319.15,4384.60,4185.00,4266.45,4268.660341555977229601,3689,1188,15747088.00,1784,48.36,199.60,-52.70
21-April-2015,4550.00,4550.00,4141.00,4365.20,4303.055606533308864011,5449,2073,23447350.00,1306,23.97,409.00,-184.80
20-April-2015,4505.65,4596.35,4440.00,4558.95,4529.205016357688113413,1834,612,8306562.00,711,38.77,156.35,53.30
17-April-2015,4589.85,4600.15,4437.60,4517.35,4507.770606531881804043,2572,950,11593986.00,980,38.10,162.55,-72.50
16-April-2015,4452.35,4597.00,4391.15,4577.20,4521.168761220825852782,2785,791,12591455.00,1139,40.90,205.85,124.85
15-April-2015,4425.10,4470.00,4370.90,4448.95,4415.113924050632911392,1975,568,8719850.00,347,17.57,99.10,23.85
13-April-2015,4500.00,4500.00,4405.00,4457.45,4449.185724690458849235,1373,552,6108732.00,481,35.03,95.00,-42.55
10-April-2015,4520.55,4596.85,4511.65,4532.30,4546.596172880237545364,3031,1341,13780733.00,1406,46.39,85.20,11.75
9-April-2015,4480.00,4693.70,4380.00,4506.85,4516.561566319601629696,4418,1886,19954169.00,1658,37.53,313.70,26.85
8-April-2015,4380.00,4545.00,4304.80,4483.25,4418.110105140186915887,3424,976,15127609.00,1064,31.07,240.20,103.25
7-April-2015,4259.35,4373.00,4210.05,4337.50,4252.610488570147915732,2231,421,9487574.00,1530,68.58,162.95,78.15
6-April-2015,4160.00,4300.05,4150.00,4243.85,4206.699666825321275583,2101,589,8838276.00,1041,49.55,150.05,83.85
1-April-2015,4100.00,4149.95,4069.00,4136.20,4121.268307505317532664,3291,655,13563094.00,1491,45.31,80.95,36.20
31-March-2015,4010.00,4180.00,3995.10,4096.25,4040.788614092393840410,2143,497,8659410.00,1306,60.94,184.90,86.25
30-March-2015,4000.00,4049.95,3919.00,3995.75,3988.028006589785831960,1821,594,7262199.00,1346,73.92,130.95,-4.25
27-March-2015,3973.10,3982.65,3939.00,3947.30,3961.980198019801980198,1616,596,6402560.00,638,39.48,43.65,-25.80
26-March-2015,3947.70,4021.10,3930.00,3963.00,4004.826006876227897838,8144,2438,32615303.00,4735,58.14,91.10,15.30
25-March-2015,3952.00,3957.15,3930.00,3949.15,3946.100346020761245674,1156,333,4561692.00,634,54.84,27.15,-2.85
24-March-2015,4030.00,4048.00,3950.00,3971.20,3987.604852686308492201,1154,476,4601696.00,542,46.97,98.00,-58.80
23-March-2015,4012.80,4015.00,3951.50,3982.05,3975.416779771779017744,19893,535,79082966.00,19070,95.86,63.50,-30.75
20-March-2015,4065.80,4102.80,3924.75,4003.30,4024.656732495511669658,2785,1141,11208669.00,1039,37.31,178.05,-62.50
19-March-2015,4075.00,4090.00,4025.00,4035.05,4049.956615120274914089,4656,782,18856598.00,3224,69.24,65.00,-39.95
18-March-2015,4040.00,4106.75,4010.00,4039.35,4049.991569390402075226,4626,1345,18735261.00,2980,64.42,96.75,-0.65
17-March-2015,4035.00,4110.00,3989.00,4008.40,4029.394532118248499666,4499,1089,18128246.00,3180,70.68,121.00,-26.60
16-March-2015,4105.00,4107.60,3990.00,4005.35,4039.262630312750601443,2494,847,10073921.00,1112,44.59,117.60,-99.65
13-March-2015,4150.00,4210.15,4075.35,4093.60,4138.831364124597207303,1862,991,7706504.00,441,23.68,134.80,-56.40
12-March-2015,4170.85,4192.40,4110.00,4136.45,4135.165990409443009959,2711,692,11210435.00,1597,58.91,82.40,-34.40
11-March-2015,4179.75,4200.00,4090.10,4151.60,4119.345586718911115693,19396,490,79898827.00,18716,96.49,109.90,-28.15
10-March-2015,4250.00,4288.55,4161.00,4186.45,4228.709553158705701078,1298,606,5488865.00,472,36.36,127.55,-63.55
9-March-2015,4351.50,4351.50,4152.55,4210.60,4224.437987857762359063,3459,1218,14612331.00,1162,33.59,198.95,-140.90
5-March-2015,4334.10,4369.30,4308.00,4338.30,4336.407170294494238156,781,502,3386734.00,343,43.92,61.30,4.20
4-March-2015,4384.05,4390.30,4275.00,4307.05,4320.014469014469014469,3663,1148,15824213.00,1515,41.36,115.30,-77.00
3-March-2015,4400.00,4450.50,4300.00,4318.25,4354.973642800944138473,12710,605,55351715.00,11700,92.05,150.50,-81.75
2-March-2015,4449.95,4450.00,4267.10,4370.05,4371.919228450874020494,3318,1207,14506028.00,758,22.85,182.90,-79.90
28-February-2015,4099.25,4450.00,4099.25,4362.80,4300.242266508030933967,6724,2387,28914829.00,2551,37.94,350.75,263.55
27-February-2015,4100.05,4149.85,4063.55,4112.75,4086.775175877725481065,60127,802,245725531.00,58967,98.07,86.30,12.70
26-February-2015,4096.75,4150.10,4070.00,4091.55,4105.486444616576297443,1291,537,5300183.00,484,37.49,80.10,-5.20
25-February-2015,4139.00,4180.40,4060.45,4068.70,4082.925345278088839119,2679,725,10938157.00,1494,55.77,119.95,-70.30
24-February-2015,4171.00,4177.00,4093.00,4105.20,4116.434535104364326375,1054,434,4338722.00,332,31.50,84.00,-65.80
23-February-2015,4220.00,4250.00,4140.05,4161.40,4215.616838487972508591,2910,569,12267445.00,504,17.32,109.95,-58.60
20-February-2015,4320.00,4320.00,4120.60,4176.30,4196.714374514374514374,6435,1631,27005857.00,2356,36.61,199.40,-143.70
19-February-2015,4319.70,4400.00,4214.50,4337.70,4302.733147632311977715,1795,651,7723406.00,719,40.06,185.50,18.00
18-February-2015,4325.35,4371.20,4208.95,4304.05,4264.045131426682096214,6049,1263,25793209.00,2519,41.64,162.25,-21.30
16-February-2015,4216.75,4386.00,4210.00,4310.50,4317.362863619191537589,5294,1549,22856119.00,1734,32.75,176.00,93.75
13-February-2015,4150.00,4205.00,4110.00,4184.85,4170.686250509995920032,2451,1000,10222352.00,803,32.76,95.00,34.85
12-February-2015,4122.55,4160.00,4065.00,4122.55,4118.043190661478599221,2570,933,10583371.00,853,33.19,95.00,0.00
11-February-2015,4026.05,4140.00,4026.05,4108.00,4073.880991735537190082,2420,914,9858792.00,744,30.74,113.95,81.95
10-February-2015,3978.00,4042.50,3965.90,4001.25,4007.202064311234616911,2519,627,10094142.00,1471,58.40,76.60,23.25
9-February-2015,4012.35,4045.00,3981.20,4005.95,4013.243457090687766281,1643,600,6593759.00,659,40.11,63.80,-6.40
6-February-2015,4101.05,4120.35,3990.00,4028.30,4036.763732627399073461,3022,947,12199100.00,849,28.09,130.35,-72.75
5-February-2015,4150.50,4190.00,4062.55,4133.15,4101.466560509554140127,2512,777,10302884.00,1001,39.85,127.45,-17.35
4-February-2015,4180.00,4225.00,4066.50,4125.45,4123.558806818181818181,3520,968,14514927.00,979,27.81,158.50,-54.55
3-February-2015,4171.60,4249.00,4123.00,4177.95,4186.332569974554707379,3930,1134,16452287.00,1736,44.17,126.00,6.35
2-February-2015,4045.00,4224.70,4029.70,4153.65,4156.131158917418459403,2882,1035,11977970.00,610,21.17,195.00,108.65
30-January-2015,4184.30,4256.70,4009.00,4044.05,4116.555903481304107570,5429,1879,22348782.00,1962,36.14,247.70,-140.25
29-January-2015,4310.00,4325.00,4101.00,4136.15,4178.196078431372549019,5508,1486,23013504.00,2251,40.87,224.00,-173.85
28-January-2015,4120.50,4480.45,4120.50,4324.15,4393.298314553546065713,21122,6428,92795247.00,4219,19.97,359.95,203.65
27-January-2015,3865.00,4328.35,3860.60,4163.70,4170.309033078880407124,23580,8049,98335887.00,3715,15.75,467.75,298.70
23-January-2015,3860.00,3880.00,3822.00,3858.10,3853.675282714054927302,1857,703,7156275.00,747,40.23,58.00,-1.90
22-January-2015,3825.00,3890.00,3801.05,3837.80,3846.158247422680412371,1940,800,7461547.00,681,35.10,88.95,12.80
21-January-2015,3907.95,3925.00,3791.00,3810.25,3825.643368640907056541,13406,1435,51286575.00,11272,84.08,134.00,-97.70
20-January-2015,3840.00,3936.25,3840.00,3885.70,3906.122207176709546377,2954,1066,11538685.00,1477,50.00,96.25,45.70
19-January-2015,3974.00,3975.00,3885.00,3892.60,3922.830887491264849755,4293,1236,16840713.00,1931,44.98,90.00,-81.40
16-January-2015,3825.10,3975.00,3808.60,3923.25,3915.512382578992314261,8197,2823,32095455.00,1516,18.49,166.40,98.15
15-January-2015,3801.50,3979.70,3800.25,3829.70,3884.123835760199396563,30492,10266,118434704.00,6399,20.99,179.45,28.20
